mid,company_id
76489,8890
76489,25
76489,1156
70436,7295
70436,1224
70436,7493
54271,1804
54271,3294
62764,11581
62764,7295
62764,12005
44833,33
44833,2598
44833,13778
74534,6735
74534,6736
91356,10567
84404,308
84404,8978
84404,102725
75802,9321
75802,9323
75802,9324
31967,5385
37467,15978
72207,33
72207,7295
72207,10105
67660,1309
77877,813
77877,8057
77877,79
72387,7437
72387,7625
72387,2253
62213,8601
62213,2691
62213,3281
89326,7424
89326,10848
89326,6570
40161,698
40161,2268
40161,5705
26815,1569
76493,20567
76493,4
28500,28099
41154,5
41154,9169
41154,56
58595,33
58595,16314
86812,26197
77561,856
77561,9335
77561,7847
72197,2251
72197,297
72197,5
70981,444
70981,1645
70981,19747
111440,13362
111440,70784
92591,6667
92591,8116
92591,11510
12645,2157
86555,23485
50647,7295
50647,41962
50647,10105
83666,10146
83666,258
83666,9350
80389,152
80389,11732
13640,429
13640,9993
72358,4
72358,831
72358,6024
84332,1974
84332,188
80321,521
80321,520
84355,307
39144,24051
39144,5542
39144,5822
39145,5542
22855,429
22855,4811
22855,9993
116776,5542
39100,5822
39100,5542
62177,2
62177,3
13313,3475
63193,9027
63193,4056
39101,5542
13761,3475
76494,1632
76494,1088
76494,11317
81836,12010
81836,12966
81836,6246
72331,1038
72331,8601
72331,36430
89874,15996
80585,2378
80585,12
80585,8871
88005,9350
88005,771
88005,10146
13042,3
13932,3
13932,2
13933,3
72105,33
72105,2531
72105,8789
77930,34981
77930,8850
39103,5822
39103,24051
39103,5542
24752,5542
24752,5822
39104,5542
39104,24051
39104,5822
34433,5822
34433,24051
34433,5542
95516,15195
1930,7505
1930,326
1930,34
39105,5542
57800,9383
57800,11749
57800,25
84175,12219
84175,6714
84175,2291
82525,7295
82525,4198
82525,11802
31218,10393
40770,
13929,3
80468,
80035,6332
80035,444
80035,2575
84165,765
84165,191
84165,10146
73567,21817
73567,37833
73567,9015
44251,5822
44251,24051
44251,5542
39106,5822
39106,24051
39106,5542
14863,1370
16716,678
16716,4056
52906,
13930,3
103332,2570
103332,43
103332,128280
64635,85921
64635,333
64635,15357
103747,856
103747,1926
103747,7281
56909,21649
56909,32434
56909,6246
39323,24051
39323,5542
39323,5822
39324,3341
39324,5822
18095,5542
76696,1247
76696,5085
76696,6458
37724,10761
37724,5
37724,60
58383,12240
77953,36431
77953,4740
77953,2242
85414,3256
85414,25728
85414,25729
82696,5
82696,771
82696,1423
84327,1030
84327,47940
84327,14909
77174,10146
77174,11537
82650,711
109584,50082
109584,288
109584,7058
76360,1538
49526,1271
49526,5
71864,2
82633,308
82633,6692
82633,12005
71668,7405
71668,11761
71668,18524
84334,11594
84334,12840
84334,12841
83403,
83660,
83686,5490
83686,12545
114150,12365
114150,12026
89708,10986
67166,2
59967,559
59967,7263
59967,1205
87428,7295
87428,5
87428,2608
84329,13466
84329,13467
84329,13468
71679,3287
71679,12163
71679,342
100529,4205
100529,43
68722,13184
68722,308
68722,178
49049,46506
49049,284
49049,6733
77016,47354
77016,10405
77016,11448
84348,15156
84348,15157
84348,15158
84892,2130
103663,76
103663,118
103663,119
103328,104
103328,140
103328,94
82675,6896
82675,6877
82675,1115
82505,5855
82505,7493
82505,7295
45397,5632
45397,3029
45397,5633
85735,3921
85735,5381
85735,6896
86597,12686
86597,12687
86597,12689
80271,84637
80271,215
80271,84638
97365,729
97365,1926
97365,83
90125,2265
62214,8601
82507,7625
82507,3172
82507,2514
92171,10713
76492,5
76492,2251
76492,34
110354,7193
71723,955
68734,3281
68734,174
68734,1782
86838,5490
86838,7281
86838,2376
84306,7373
84306,10290
84306,66431
75736,41968
75736,10405
75736,6692
80280,3631
99770,50093
99770,2927
99770,856
82990,6302
82990,4
82990,3172
94348,491
83542,11080
83542,450
83542,7829
72867,
61012,559
61012,55914
61012,342
87826,8000
87826,5
87826,2608
126797,7584
64689,81
64689,13649
64689,8532
84287,23949
84287,12840
84287,11594
113947,13195
113947,1591
84341,13369
82690,6125
82690,2
82693,308
87502,4
87502,11395
87502,135159
96724,10163
96724,33
96724,10146
87827,711
87827,444
87827,290
97430,11112
97430,11113
123105,11407
123105,10936
123105,7625
98631,3656
98631,25348
98631,59118
65851,7277
65851,6328
65851,19
80215,84489
123025,429
123025,4811
123025,9993
72976,7
72976,56
72976,444
135708,55060
135708,10989
73935,11093
73935,2932
50620,491
50620,12292
50620,5219
58547,5860
58547,12292
58547,27050
60747,1836
60747,7263
60747,7493
81188,521
101519,19402
101519,19403
101519,19404
97614,1030
97614,694
97614,12199
102780,20782
102780,13241
102780,9987
140420,2
140420,6125
19274,18674
18867,6378
112336,18713
112336,43
112336,2363
83389,10342
83389,11726
83389,11846
71883,1780
71883,3464
25539,2521
10044,2521
10044,3054
34280,1742
34280,7110
34280,64
110392,39420
110392,11658
110392,6805
49051,21
49051,12
49051,11
87504,39509
87504,4793
40722,69704
40722,69705
97630,5
97630,13184
97630,20344
139567,46961
139567,376
139567,3604
82654,491
83186,6929
77875,5802
77875,1020
77875,103331
82687,4
82687,82819
75780,82819
75780,128585
75780,128586
68718,308
68718,5
89492,10105
89492,116208
41153,11472
44470,37356
44470,37357
80278,491
80278,8111
80278,9335
82695,33
82695,10163
82695,135040
16315,3176
88042,6332
88042,7076
88042,48638
75761,3595
133694,6736
133694,10146
133694,29311
118628,77781
118628,3653
118628,99661
38010,27718
38010,7036
38010,3219
76617,925
76617,1632
76617,1020
82682,79
82682,2723
82682,8057
68812,1872
68812,1020
142061,429
142061,4811
142061,9993
135921,12840
135921,11594
105538,
76640,435
145197,44640
84336,288
84336,3353
84336,9987
85872,19037
85872,9
85872,356
87818,8891
87818,7295
87818,8852
128190,9225
128190,7281
128190,6705
117974,443
117974,694
117974,7281
60304,4
60304,746
60304,4740
146837,2953
118677,
93858,9020
93858,1618
93858,4243
58244,53495
58244,53496
58244,2203
162145,12905
162145,12906
18912,3552
121824,1632
121824,737
121824,126
109421,10427
109421,435
109421,1205
109431,4403
109431,37361
109431,37362
87436,3595
87436,10485
109491,1088
109491,32184
109491,787
47964,2735
47964,290
47964,444
107811,10227
107811,7295
107811,52337
112949,7295
112949,12292
123678,29062
123678,29063
123678,29064
122857,2982
122857,21897
122857,23423
68179,2213
68179,5024
68179,308
132344,97
132344,11510
132344,19246
134411,11448
134411,6735
134411,6736
145135,25673
145135,2514
145135,7625
130739,1747
130739,10847
130739,9291
170657,14714
170657,3393
170657,12205
28090,888
28090,68248
28090,80297
81005,12
81005,923
81005,333
129112,703
129112,84788
129112,84789
59255,4606
59255,3391
43650,3166
72559,4
72559,2598
72559,435
86825,43
86825,9350
86825,1645
68728,16314
68728,2
49519,521
124459,12
124459,11175
124459,7312
158011,15462
158011,10339
158011,15465
117263,1020
117263,103331
117263,93408
84199,769
84199,9118
55892,12083
55892,4623
97367,10146
97367,737
97367,8600
127867,13552
127867,8714
173153,7429
72710,10427
72710,8073
72710,12075
144340,10146
144340,1473
109428,559
109428,7263
109428,768
68727,7981
68727,8286
68727,6705
133698,7038
133698,356
75612,33
75612,7295
75612,19647
59963,4636
59963,9987
59963,44811
109410,174
109410,923
110420,6755
110420,15662
110420,3464
127517,1632
127517,11448
127517,11140
13647,13252
42699,16093
42699,5822
134374,4
134374,2609
15257,1632
15257,13252
121606,105878
84204,21597
84204,11571
84204,17748
76589,9993
76589,2785
76589,4811
44865,35050
44865,539
44865,26492
109414,5
109414,771
109414,16615
68721,420
174321,66497
174321,2394
174321,19369
103731,10892
103731,7493
103731,109523
25117,686
165739,5218
165739,22506
165739,22507
45736,5798
72525,20913
72525,7633
64682,14604
64682,79
64682,240
54138,11461
54138,4
54138,12536
116741,22213
116741,508
116741,2796
16150,3151
16150,3152
27861,344
27861,15326
20803,344
77987,856
77987,19865
77987,2266
109439,3527
109439,923
82992,33
82992,7295
82992,333
116711,9383
116711,11749
116711,25
197467,26727
86282,82956
2077,930
197481,26727
42151,
121986,258
121986,30666
121986,88533
104755,7437
104755,2514
104755,3172
119675,2596
119675,7429
130824,
86843,14358
86843,58679
82700,5
82700,907
82700,12236
75656,491
75656,7296
75656,23271
133463,8822
147773,14319
147773,3263
147773,14320
91739,44570
49521,923
49521,9993
49521,9996
156700,28286
156700,188
158015,33
158015,729
158015,2481
174188,748
174188,6573
159014,58637
159014,58636
96936,3012
96936,70
96936,2088
62211,3
62211,2
160085,15193
160085,25
160085,78486
80518,10038
80518,1393
80518,2883
103620,1992
103620,10611
103620,2577
120292,124220
120292,116041
120292,144284
68726,101082
68726,923
68726,174
177271,79556
177271,429
177271,4081
152742,20416
152742,3110
152742,20644
53928,7806
53928,6763
53928,3432
72190,3281
72190,4
72190,9169
68724,28788
68724,559
68724,2531
93456,33
93456,6704
117251,34981
117251,5
117251,34982
107985,10146
107985,33
107985,443
136418,1632
136418,28473
136418,7437
136795,7076
136795,22213
136795,290
57201,2
57201,130
57201,37381
109099,1905
109099,8997
109099,83
159117,15156
159117,15157
159117,15158
136386,25999
136386,6371
136386,26000
157386,30133
157386,2575
157386,19194
157375,22822
157375,22823
205321,6677
205321,1311
205321,22872
178946,
111969,65466
111969,9325
111969,24510
30963,174
157354,14638
157354,14639
49524,33
49524,552
49524,333
179111,16853
179111,6705
138843,31375
138843,12
138843,11565
77950,521
76170,7505
76170,25
76170,22213
172533,18346
146216,435
146216,491
146216,429
198062,144407
192126,5388
136400,33
136400,2527
136400,10405
160588,1824
160588,12966
179144,83
179144,1533
179144,1677
58447,124546
185574,15993
76285,711
76285,5219
76285,436
77931,24097
77931,5
77931,2251
177699,7281
177699,288
177699,694
76544,14714
76544,33
76544,79
21683,429
21683,174
21683,9993
138832,17929
138832,12
138832,16791
109418,5
109418,2608
109418,34
59859,5374
59859,33
87421,1225
87421,23634
87421,350
151960,2
151960,6125
158999,18627
149870,10342
149870,49301
149870,9195
115782,10427
115782,12073
115782,12074
132363,18919
132363,18920
132363,326
157360,80062
157360,19632
157360,19633
122906,10163
122906,14384
122906,33
30061,429
30061,4811
30061,9993
83899,2395
83899,15159
147129,21210
147129,15835
147129,2953
146227,19719
146227,1786
146227,3608
49802,14599
17282,42643
17282,17915
49047,7470
49047,174
49047,437
212716,5353
212716,35846
212716,6623
115199,
146233,12199
146233,1088
146233,18208
156711,19374
156711,19375
91586,7263
91586,34
91586,3172
96721,31922
96721,11448
96721,10246
112205,104
112205,6877
112205,6896
169813,2294
169813,26995
102059,499
102059,10201
129139,787
129139,1557
129139,6024
121676,738
121676,2514
121676,307
129670,838
129670,2570
209263,43
138697,11092
138697,14578
138697,6626
157820,11107
157820,2250
157820,11199
157409,21546
157409,62281
172828,5124
172828,19761
172828,1974
146238,508
146238,215
146238,562
152584,850
152584,856
152584,10393
109451,34
109451,5
109451,2251
109424,5
51985,21
106747,10427
106747,10808
106747,11005
85889,2254
85889,15282
85889,18230
107846,46961
107846,491
107846,2995
55370,753
55370,64
55370,10000
133805,11581
133805,3287
133805,21
173495,19175
109091,1645
109091,22213
109091,290
158752,48545
146015,11785
146015,11786
146015,7281
76203,10104
76203,81
76203,1246
152747,14861
152747,14862
152747,22146
80274,31825
80274,3200
80274,31826
208134,4
208134,746
208134,6328
76338,420
152532,33
152532,19631
152532,6626
194101,34527
194101,7281
194101,6705
137093,34886
137093,5490
137093,17393
205220,1219
205220,288
205220,18188
203833,264
203833,711
203833,5219
101299,1632
101299,5420
57158,174
57158,11
57158,12
64686,2735
64686,4403
64686,20478
146239,9195
146239,7
41602,11819
41602,2570
137312,
80662,955
80662,3659
109445,2
109445,6125
86829,5490
86829,694
86829,20664
106646,14654
106646,4
106646,19177
204082,10427
204082,1020
204082,33
192136,5031
192136,7396
192136,773
75629,4145
174311,12936
174311,5161
174311,737
212063,25582
168672,13184
168672,507
168672,5
116745,290
116745,22213
116745,9118
152601,13184
152601,174
152601,11654
39260,
45697,3324
193756,10405
193756,11030
193756,20153
140823,21079
140823,2
140823,2054
40897,880
87516,4319
87516,829
87516,17393
209232,47
109443,4740
109443,4
109443,10105
110415,7036
110415,7270
110415,11345
37129,4581
20894,
20878,344
20878,105448
166271,856
166271,5106
166271,8582
158990,44486
158990,20856
158990,318
27190,2
27190,101280
27190,109755
180894,13693
180894,1020
233063,5755
233063,5754
233063,1478
27584,25755
27584,18667
27584,3478
64807,975
64807,174
64807,17
13194,3463
13194,3464
152603,140
152603,4503
152603,6187
13632,1411
13632,9223
122796,
204810,16
204810,1872
126963,145850
126963,5542
126963,3341
243531,19456
159128,2341
159128,10949
159128,28360
39102,5542
206408,21513
206408,21514
206408,21515
39148,5542
168530,1309
168530,33
168530,7295
137094,435
137094,9341
137094,4
157350,491
157350,14440
6418,70449
6418,43
6418,23449
126319,32853
126319,694
126319,6973
137968,1286
100241,1632
100241,126
100241,737
157099,25837
157099,25838
157099,25836
181886,164
181886,21380
181886,21382
15359,429
15359,2785
15359,9993
152760,264
152760,5
152760,711
137106,174
137106,79
137106,41624
97020,5
97020,655
97020,21
209247,34
209247,5486
209247,8147
249397,76
249397,94
74461,19974
74461,1804
197082,355
197082,8620
197082,18392
99367,21933
99367,1632
157834,5125
157834,6716
157834,11819
137321,433
137321,79
137321,174
146375,7839
146375,2908
146375,1115
103732,23231
103732,23232
103732,23233
210047,20310
210047,20311
210047,20312
17684,3372
17684,3373
17684,3374
249923,13403
249923,16258
222899,7291
222899,1309
222899,3287
120467,43
120467,258
120467,264
84319,116575
21474,6858
225565,14580
157336,923
157336,9996
157336,13769
192102,4022
192102,6896
192102,7295
205724,38506
205724,25953
205724,24513
225574,22123
225574,694
225574,1885
85444,10077
85444,10132
85444,10133
198375,3756
53182,923
53182,2994
53182,2995
202141,31775
202141,31776
242076,20658
242076,19177
242076,20659
82703,520
82703,521
82703,73952
97370,698
97370,2452
97370,7493
136797,76043
136797,7294
136797,8403
242042,60250
177494,19019
177494,13034
177494,19378
209403,12622
209403,37361
235260,7483
235260,23920
83201,521
134350,28045
134350,4673
134350,44805
236737,4601
236737,13287
236737,1182
100402,420
86834,10256
86834,4
86834,508
227783,10427
227783,20788
227783,20789
53168,3477
155084,7405
155084,7437
155084,7625
145220,2
145220,32
145220,10227
119360,6246
119360,20783
119360,21246
256561,14253
209799,
180299,12142
180299,12141
25706,
102382,7505
102382,5
102382,31828
157832,9987
157832,1266
157832,7308
157547,24510
157547,1224
157547,3172
249660,6427
244509,36956
244509,28360
244509,28361
172385,9383
172385,11749
172385,25
262481,1435
262481,27523
214030,20993
157353,10289
157353,174
157353,1088
167575,3960
167575,4592
193610,75017
193610,25
184345,10427
184345,7625
12242,2
12242,5391
254473,6896
254473,60843
254473,104
210479,7437
210479,28473
195589,17393
195589,33
195589,16615
258096,1632
258096,21234
252680,559
252680,3291
252680,6427
240832,6896
240832,104
240832,10611
127585,7505
127585,9168
127585,22213
124905,41624
124905,882
124905,10256
187596,126
187596,737
187596,7263
188166,28360
188166,1976
188166,2772
212778,86708
212778,7297
212778,6901
210947,7625
210947,806
210947,109547
232672,20788
232672,2608
232672,4194
198277,1785
198277,11448
198277,14319
102651,2
102651,16314
254474,35849
254474,6363
194722,16649
194722,16647
137698,87696
137698,6454
188161,31470
188161,27451
188161,8789
137113,41624
137113,79
137113,6687
177677,4
177677,11413
177677,11461
20880,3863
198185,2
198185,16314
198185,22881
174323,19999
174323,20000
174323,20001
192133,39004
192133,12622
192133,37816
255268,20807
255268,2262
248212,34312
248212,34313
248212,21628
222935,22213
222935,711
222935,12292
82881,6125
157851,2844
157851,23514
157851,8997
187017,5
187017,333
187017,2531
156022,41096
156022,5
156022,79
82702,521
82702,20154
194662,22213
194662,9015
194662,10104
85350,307
85350,11510
184098,49968
209451,174
27460,19551
27460,1556
27460,39302
250658,15722
250658,6735
250658,17444
91314,22826
91314,4
91314,435
171372,26820
171372,3353
171372,6705
180296,1632
186988,5096
186988,2683
218836,3475
218836,18713
218836,22135
226486,12
226486,4740
64246,3153
64246,20866
242224,7584
242224,21181
242224,32301
244786,2266
244786,3172
244786,32157
210577,508
210577,10104
210577,15829
152790,34377
152790,34380
152790,7741
119450,22213
119450,7076
119450,290
184346,34034
184346,3287
184346,130
253235,97
253235,32244
253235,11030
225886,1423
225886,34034
225886,2531
244267,36186
244267,22632
244267,36187
238636,33
238636,729
238636,2481
118340,420
242095,87213
242095,28286
242095,7625
138103,342
138103,925
138103,28384
184315,4
184315,19648
184315,34081
157849,36616
157849,1632
157849,13241
244566,23700
244566,23701
244566,35043
209269,32299
209269,7584
209269,6692
239566,27319
239566,23
239566,33
229297,12966
229297,23716
229297,1824
253306,35852
228194,56
228194,3298
228194,6735
242643,2785
242643,4811
242643,429
192623,
244610,25701
244610,25702
244610,70784
76757,450
76757,79
76757,444
98566,2348
98566,4
98566,2481
273404,11576
273404,22208
273404,24195
48347,76499
48347,3659
48347,144248
227156,308
227156,53464
227156,17145
174337,35873
174337,49964
174337,49965
286709,3240
286709,5708
286709,49981
193893,28787
193893,28788
193893,25
242022,5778
211067,9015
211067,11112
189,41658
189,14
189,10807
249164,12
249164,21
249164,813
221902,21972
221902,1926
221902,2695
220289,29303
220289,1436
256274,66930
256274,923
256274,33
242090,20671
242090,1974
88573,58791
241848,2395
241848,15159
234200,26369
254191,33606
154400,43
154400,7076
246400,7281
246400,20273
246400,6705
244772,20313
244772,1974
27286,81695
27286,7426
27286,7427
198663,290
198663,3672
198663,8569
244506,51814
244506,3672
244506,6724
169917,39043
169917,216
169917,40106
244264,10039
244264,45358
244264,60266
32891,
230779,
284427,1107
284427,26976
284427,40788
149871,10342
149871,11846
149871,11848
239678,705
239678,2575
239678,174
15916,1779
15916,6075
190859,41624
190859,79
190859,57408
246403,9081
246403,13241
246403,13642
254375,856
254375,2221
254375,5056
149509,7405
149509,551
149509,19177
250546,76907
250546,12
250546,11565
286554,13241
286554,34081
49017,33
49017,923
49017,11370
227300,7437
227300,33
227300,3172
262543,4434
262543,34070
244761,22884
244761,12800
206487,10950
206487,7584
206487,15392
146381,47
48585,101627
48585,417
246741,2372
246741,6510
246741,21213
245891,491
245891,23008
245891,36259
208869,7353
205587,79
205587,8406
205587,27467
295538,
228150,5
228150,11029
228150,34034
266285,8275
266285,17748
266285,105392
239563,7076
239563,308
239563,3314
289727,97
242582,24049
242582,2266
177572,2
177572,6125
228326,2787
228326,79031
228326,11749
200727,47
200727,1266
273271,70559
273271,25526
273271,70560
264660,284
264660,5726
264660,6705
40081,5798
234862,21018
234862,21019
251232,40539
251232,40540
251232,18852
116440,18
116440,25
55596,
265180,5630
44092,15866
44092,5552
44092,21488
185567,616
185567,1115
185567,7981
238628,6154
238628,15326
260001,25706
260001,19548
260001,37578
256092,6626
256092,6640
79723,
203793,3451
203793,5630
241842,36109
241842,7941
241842,859
37133,344
84111,30795
77067,8146
205596,38145
205596,22146
205596,308
171274,93105
171274,178
171274,174
244403,23031
244403,13238
244403,34846
131631,1632
131631,5420
295315,65606
147441,52184
147441,7076
147441,1645
265195,174
265195,49
265195,21914
17009,33
17009,1353
21811,3679
21811,35839
100042,12
100042,33
100042,1156
206821,15455
206821,9038
206821,5387
261037,8147
261037,45783
301566,6759
301566,6760
17808,3404
17808,3406
17808,3407
266856,10163
282848,3324
282848,4762
263614,49822
263614,52655
10258,521
10258,520
10258,7
110416,11904
110416,13350
110416,23948
205775,23
205775,705
205775,16314
303623,3268
135397,56
135397,923
135397,33
215032,26103
293310,46226
293310,6735
293310,14914
170522,104
170522,1115
170522,4888
294538,4080
294538,39570
227159,12
227159,6363
227159,41624
88107,
10473,3854
25518,635
25518,356
270946,521
270946,520
252178,7281
252178,2690
252178,8087
75491,8350
75491,6301
75491,311
284293,99944
284293,1422
284293,6831
116149,437
116149,694
116149,20664
294254,12292
294254,3672
294254,22213
79218,11749
79218,9383
79218,2787
244458,8532
244458,6667
244458,264
70966,344
250798,21398
297596,20658
297596,40541
123107,14406
123107,23921
123107,3768
17135,1644
270005,19369
270005,2394
270005,39707
245916,27450
245916,27451
15261,919
15261,33
42441,4753
253272,7584
253272,38205
253272,38206
122917,174
122917,11
122917,12
273895,81
273895,3298
273895,3573
227306,923
227306,39443
227306,787
246080,10146
246080,245
246080,6705
22285,
277547,4022
277547,6626
24388,6763
24388,3432
137347,36299
137347,66146
137347,20643
252171,51192
252171,51193
252171,34519
20147,21687
20147,67235
32916,2785
265177,806
265177,13839
265177,11578
228970,93542
228970,43
228970,15829
284296,4
284296,10351
284296,24021
308571,21206
87093,308
87093,2293
87093,8600
224141,2
224141,2527
224141,17021
243684,32157
243684,4
228967,16615
228967,5
207703,25
207703,5374
207703,78995
191489,787
191489,49261
191489,129749
181533,20478
181533,2575
181533,436
51239,55446
51239,13240
51239,4369
120605,8532
68737,40890
68737,923
68737,3528
298533,66515
298533,104387
298533,104473
19946,9152
19946,11984
286532,14319
92321,22602
297222,44163
297222,44164
297222,2320
198184,5
198184,2531
198184,34034
265297,72681
265297,37048
265297,72677
285700,42735
260346,6896
260346,1115
260346,6877
201088,33
201088,675
201088,923
126644,105448
294652,13235
294652,19638
294652,36148
87101,82819
87101,4
86705,5466
86705,787
27317,
68352,
267573,7819
14749,2
14749,19649
14749,37892
50327,1192
50327,23564
50327,1193
13654,3475
13654,2
244688,20807
244688,3641
250225,9217
250225,16853
256876,27063
256876,46936
270303,52739
270303,8714
270303,26995
287084,3172
287084,19328
287084,21
19254,10265
26190,
46967,122903
32836,787
32836,122903
32836,3086
14862,
102517,
30178,5024
30178,5388
14407,
84575,3635
84575,10221
84575,19342
47003,4630
256740,7720
256740,20305
256740,20306
80985,4867
76341,2537
76341,174
76341,41624
280092,34
280092,3172
140607,1
140607,11461
271969,21
271969,4
271969,23920
68735,923
68735,33
68735,507
99861,420
166426,2
166426,130
166426,2691
141052,429
141052,9993
141052,41624
102899,420
166424,20478
166424,7505
166424,22213
293660,25
293660,7505
284054,420
284054,2
299536,420
284053,420
284053,2
283995,420
271110,420
284052,420
246655,431
246655,7505
246655,9168
268171,5621
268171,10630
268171,13235
31981,3268
36983,19237
36983,4056
228074,6730
252360,22793
252360,120445
252360,120446
284276,39643
284276,39644
284276,7382
48132,7361
48132,7362
48132,7363
85439,90813
85439,7956
85439,3631
114735,41313
114735,25
279828,69686
279828,1556
279828,7076
72585,73887
284536,4
284536,8537
284536,8536
108181,73629
108181,15175
210860,1632
210860,1757
210860,2691
216015,10146
216015,11370
216015,7626
27850,3213
27850,81824
27850,47440
34560,2787
34560,3213
48874,1353
36129,14599
159704,1242
159704,8694
250066,60515
250066,7587
250066,44884
321130,56270
321130,56271
302429,9195
302429,1
302429,108270
272693,4022
272693,5490
272693,42119
89247,10118
89247,10119
9948,5391
20875,344
227719,7377
227719,4
227719,746
321594,15993
167073,1508
167073,7177
167073,5122
249688,10039
249688,21887
249688,105509
309299,17090
309299,41602
309245,43
309245,30666
309503,7503
309503,60171
309503,34380
232572,316
232572,80834
245706,81
245706,508
245706,10104
319075,52759
319075,14914
318224,19900
318224,2740
318224,14914
318044,89394
194537,
125336,
283330,32288
283330,32289
283330,29202
308638,21623
308638,2650
308638,5717
308639,15495
308639,14638
308639,58445
308369,9350
308369,43
308024,1974
308024,63631
308032,2289
308032,17379
308032,3898
110390,5405
110390,11011
110390,11237
72784,10427
72784,1786
72784,10039
307663,3604
307663,10405
307663,6715
102959,1465
27866,
216553,6805
289333,122903
89292,3603
89292,90135
89292,3470
273248,308
273248,215
273248,1811
251016,
265208,59490
265208,45980
265208,972
286565,711
252838,3287
252838,34034
252838,14
290999,32400
290999,70784
241251,44783
241251,3172
241251,1620
263105,
320007,46
320007,77155
320007,89394
248933,404
248933,96
248933,8234
37058,
206296,20671
206296,11093
206296,15353
201085,101082
201085,923
201085,33
300803,35916
17870,5360
17870,8803
17870,3268
195862,
105554,32546
117098,741
117098,808
117098,11575
259395,2953
259395,787
11425,2
15567,3475
243938,60
243938,4
243938,21
269711,66102
13590,25307
286873,60227
286873,37888
286873,24143
325358,11565
325358,19248
325358,39734
179150,20855
179150,20856
179150,20857
278632,5357
278632,46297
278632,46298
256591,21914
256591,41624
256591,47586
119569,420
268238,43
268238,6735
268238,2376
13643,2789
290764,41649
290764,76992
290764,82423
228203,22881
228203,2
239573,264
239573,508
239573,10104
196750,528
196750,882
196750,529
241554,41624
241554,829
241554,18617
279972,3960
112454,37366
112454,10246
112454,4080
150689,2
150689,28788
150689,46339
228968,19037
228968,8146
228968,48191
238215,2608
238215,102973
238215,102975
175774,7237
175774,8987
175774,13535
266647,20478
266647,27711
266647,41624
252512,258
27036,5235
262500,491
262500,14440
262500,10227
39385,83
39385,1527
39385,1115
213110,1632
213110,2526
228161,521
245703,19246
245703,50914
245703,174
266396,694
266396,1885
266396,9974
168259,87857
168259,33
168259,40890
293970,64662
293970,4205
293970,64663
241855,12142
241855,105878
327029,47426
13015,2789
184155,3467
184155,19126
32334,344
257091,4740
257091,174
305091,21592
305091,33616
305091,150037
238302,18713
238302,22135
238302,7353
33436,4
33436,1216
33436,7961
24696,8922
24696,2785
35428,3419
237756,2561
237756,13235
237756,1012
298093,3019
44664,57344
46836,
263109,297
263109,20664
263109,694
308504,46441
308504,80834
308504,87208
321528,9993
321528,2785
321528,429
268523,22976
268523,9
268523,1115
304357,8088
304357,288
320996,2953
228108,15465
228108,15462
228108,17379
30296,4514
158852,20656
158852,2
158852,59778
335145,11661
253303,4748
253303,43463
256961,5
256961,2608
256961,46222
278990,23385
278990,3102
270400,38418
270400,3500
270400,9
14572,12105
14572,529
14572,104940
278316,4319
228205,711
228205,12292
254936,
313074,10393
313074,20277
319389,24133
319389,26342
256924,33603
256924,6831
50794,3213
50794,3235
192712,15507
192712,5031
192712,85681
332340,694
332340,443
254128,12
254128,79
254128,34081
284537,13240
284537,4740
300302,1538
268159,22864
268159,105323
249070,86352
249070,11746
249070,11747
335819,52295
275601,34034
275601,177
275601,1274
306482,71767
306482,23315
306482,26995
301728,77479
301728,37723
301728,53020
254470,12365
254470,12026
254470,33
258099,2580
258099,5124
258480,1422
258480,11752
258480,6705
31139,344
42279,344
254320,71265
254320,726
254320,850
256057,52888
256057,52889
256057,5439
287424,52924
287424,1632
287424,3604
268920,12
268920,15829
268920,21
223485,58085
223485,6705
223485,294
171424,55497
171424,9015
171424,18142
248574,46976
5061,364
5061,1847
25973,129241
25973,129242
47759,6223
259954,307
259954,1092
259954,13241
20870,344
104522,95341
25936,3419
286217,1645
286217,2735
286217,6408
333381,54268
333381,28536
333381,6626
251516,19546
251516,80494
20963,3419
310593,1533
310593,7981
310593,83
334074,54409
334074,925
334074,8880
318256,52826
27937,344
10986,41973
20359,64331
238713,7076
238713,61791
238713,25
271718,33
271718,10105
271718,3341
17381,14116
280276,29923
280276,30900
280276,149751
222936,485
222936,258
300168,74459
300168,3407
300168,19658
188222,8537
188222,174
321109,3324
343371,84891
343371,769
343371,54929
86541,10128
86541,10130
53210,174
53210,8298
150540,3
150540,2
307931,22632
307931,59030
307931,1030
250556,21224
271714,1512
271714,1246
131634,1632
131634,5420
131634,264
257344,5
257344,2608
257344,436
259316,437
259316,174
42293,7897
42293,5755
74849,1556
74849,3143
74849,5484
280996,7493
280996,288
280996,7217
328111,33
328111,3341
328111,6704
18839,5504
18839,529
18839,59118
238615,11092
238615,1205
274854,24097
274854,491
274854,2995
287903,33
287903,923
297761,9993
297761,444
297761,174
47933,25
47933,22213
47933,347
188927,82819
188927,4
188927,11461
19670,3708
19670,3748
37588,6377
37588,174
41378,5798
141131,5798
214756,44783
214756,33
214756,8789
86828,11317
86828,39420
211672,6704
211672,33
10450,8694
10450,67409
36692,10354
105864,3
261023,50481
261023,2691
261023,5056
206647,10761
206647,69434
206647,5
17922,27927
17922,568
17922,7164
72886,4174
72886,39657
331446,6677
331446,1311
16390,2785
12902,2785
12902,1353
119321,2785
119321,8298
119321,1353
36972,1353
