person_id,name,department,birthday,deathday,gender,birth_place
129298,Brendan Penny,Acting,1978/11/09,,2,"Ottawa, Ontario, Canada"
44296,Gwynyth Walsh,Acting,1958/01/01,,1,"Winnipeg, Manitoba, Canada"
52718,Andrew Francis,Acting,1985/05/27,,2,"Vancouver, British Columbia"
58398,Jessica Harmon,Acting,1985/12/27,,1,"Barrie, Ontario, Canada"
86889,Son Ye-jin,Acting,1982/01/11,,1,"Daegu, South Korea"
1299351,Lee Min-ki,Acting,1985/01/16,,2,"Gimhae, North Gyeongsang Province, South Korea"
138527,Park Chul-min,Acting,1967/01/18,,2,"Gwangju, Gyeonggi, South Korea"
1106149,Hwang Seung-eon,Acting,1988/10/31,,1,"Seoul, South Korea"
1335771,Kim Hyun-sook,Acting,1978/10/16,,1,"Seoul, South Korea"
98389,Devin McGinn,Acting,,,2,
1029836,Jaclyn Hales,Acting,,,1,
1029837,Matt Mattson,Acting,,,0,
1460685,Jim Watson,Acting,,,2,"North Bay, Ontario, Canada"
1130510,Ella Ballentine,Acting,2001/07/18,,1,"Toronto, Ontario,  Canada"
220921,Joanna Douglas,Acting,1983/04/11,,1,"Sault Ste. Marie, Ontario, Canada"
1126405,Brad Carter,Acting,1973/12/05,,2,"Fort Worth, Texas, USA"
58963,Josh Henderson,Acting,1981/10/25,,2," Dallas, Texas, USA"
1504486,Mélanie St-Pierre,Acting,1985/04/05,,1,"Toronto, Canada"
1524215,Summer H. Howell,Acting,2004/05/22,,1,"Manitoba, Canada"
55877,Andrew Gillies,Acting,,,2,"Boston, Lincolnshire, England, UK"
946263,Caitlin Keats,Acting,1972/09/26,,2,
52409,Jake La Botz,Acting,,,2,
78498,Tony Perez,Acting,,,2,
104998,Alexandra Wentworth,Acting,1965/01/12,,1,"Washington, District of Columbia, USA"
122807,Dana Gould,Acting,1964/08/24,,2,
1240641,Greg Davies,Acting,1968/05/14,,2,"St. Asaph, Wales, UK"
26209,Matt Lucas,Acting,1974/03/05,,2,Paddington - London - England - UK
104802,Phillip Rhys,Acting,1972/06/14,,2,"London, England UK"
1333630,Eric Lampaert,Acting,,,0,
1548355,Cyril Dion,Writing,1978/07/23,,2,"Poissy, Yvelines, France"
149280,Pierre Rabhi,Acting,1938/05/29,,2,"Kenadsa, Algérie"
149288,Vandana Shiva,Acting,1952/11/05,,1,"Dehradun, Uttarakhand, India"
550211,Jeremy Rifkin,Acting,1945/01/26,,2,"Denver, Colorado, U.S.A."
34018,Quim Gutiérrez,Acting,1981/03/27,,2,"Barcelona, Catalonia, Spain"
1283862,Berto Romero,Acting,1974/11/17,,2,"Cardona, Barcelona, Spain"
114461,Carlos Areces,Acting,1976/03/27,,2,"  Madrid, Spain"
1198895,Ania Sowinski,Acting,1979/12/18,,1,"Hampstead London, England, UK"
105563,Mads Sjøgård Pettersen,Acting,1984/02/21,,2,Norway
110141,Alex Désert,Acting,1968/07/18,,2,New York City - New York - USA
1443612,Laura Gómez,Acting,,,0,
1552148,Jonny Beauchamp,Acting,,,0,
1172108,Mckenna Grace,Acting,2006/06/25,,1," Dallas, Texas, USA"
298410,Keegan-Michael Key,Acting,1971/03/22,,2,Southfield - Michigan - USA
142290,Mark Killeen,Acting,,,0,
1137824,Mia Goth,Acting,1993/11/30,,1,"Southwark, London, England"
76104,Martin McCann,Acting,1983/07/20,,2,"Belfast, Northern Ireland, UK"
933272,Olwen Fouéré,Acting,,,1,Ireland
1307013,Barry Ward,Acting,,,2,"Blanchardstown, Dublin, Ireland"
37049,Andrew Simpson,Acting,1989/01/01,,2,"Londonderry, Northern Ireland, UK "
3882,Bent Mejding,Acting,1937/01/14,,2,
117967,Asbjørn Andersen,Acting,1903/08/30,,0,
1117004,Povl Wöldike,Acting,,,0,
33720,Ann Smyrner,Acting,1934/11/03,,1,"Frederiksberg, Denmark"
104282,Mimi Heinrich,Acting,1936/11/01,,1,"Copenhagen, Denmark"
86847,Lev Durov,Acting,1931/12/23,,2,"Moscow, RSFSR, USSR [now Russia]"
47430,Boris Novikov,Acting,1925/07/13,,2,"Rjazhsk, RSFSR, USSR"
302165,Holliday Grainger,Acting,1988/03/27,,1,"Didsbury, Manchester, England, UK"
143425,Aaron Tveit,Acting,1983/10/21,,2,"Middletown, New York, USA"
1239482,Carly Rae Jepsen,Acting,1985/11/21,,1,"Mission, British Columbia,Canada"
1278500,Courtney Eaton,Acting,1996/01/06,,1,"Bunbury, Australia"
1457444,Nilbio Torres,Acting,,,0,
1457445,Antonio Bolivar,Acting,,,0,
1088611,Brionne Davis,Acting,,,0,
1106964,Jan Bijvoet,Acting,1966/12/28,,2,"Antwerpen, Flanders, Belgium"
937729,Luigi Sciamanna,Acting,,,2,
1388314,Stephan James,Acting,1993/12/16,,2,"Toronto, Ontario, Canada"
8269,Suzanne Cryer,Acting,1967/01/13,,1,
112129,Diego Cataño,Acting,1990/07/05,,2,"Cuernavaca, Morelos, Mexico"
260,Marco Pérez,Acting,,,2,
1553024,Alondra Hidalgo,Acting,,,0,
1205267,Nick Sampson,Acting,,,2,
85531,Clive Dunn,Acting,1920/01/09,,0,
85532,James Beck,Acting,1929/02/21,,2,"Islington, North London, England, UK"
926,Ola Ray,Acting,1960/08/26,,1,"St. Louis, Missouri, USA"
99914,Cynthia Garris,Acting,,,0,
1897702,Tiana Davidson 'Thelma' Davis,Acting,,,0,
128227,Giorgio Colangeli,Acting,1949/12/14,,2,Roma
1385139,Antonio Folletto,Acting,,,0,
932541,Domenico Diele,Acting,1985/07/25,,2,"Siena, Italy"
1499906,Susan Burke,Writing,,,1,"Casper, Wyoming, USA"
1499907,Zoe Cooper,Acting,,,0,
166684,Gerald Downey,Acting,,,2,
225366,Karla Droege,Acting,,,1,
1183808,Zhang Jin,Acting,1974/05/19,,2,China
80374,Patrick Tam,Acting,,,2,
932680,Karena Ng,Acting,1993/10/27,,1,"Hangzhou, Zhejiang, China"
237740,Mike Mizanin,Acting,1980/10/08,,2,"Parma, Ohio, USA"
1326321,Saraya-Jade Bevis,Acting,1992/08/17,,1,"Norwich, England, UK"
82662,AnnaLynne McCord,Acting,1987/07/21,,1,"Atlanta, Georgia, USA"
2250,Eric Keenleyside,Acting,1957/10/11,,2,"St. Stephen, New Brunswick, Canada"
90723,Kathryn Kirkpatrick,Acting,,,1,
1139349,Julian Dennison,Acting,2002/10/26,,2,"Wellington, New Zealand"
15298,Rachel House,Acting,1971/10/20,,1,"Auckland, New Zealand"
9306,Scott Coffey,Acting,1964/05/01,,2,"Honolulu, Hawaii, United States"
230725,Rebekah Del Rio,Acting,1967/07/10,,1,San Diego County - California - USA
184460,Tomoko Kaneda,Acting,1973/05/29,,1,"Yokohama, Kanagawa Prefecture, Japan"
1153593,Lu Ningjuan,Acting,,,0,
1153594,Taro Yabe,Acting,,,0,
83964,Jiří Procházka,Acting,1964/07/07,,2,
570291,Tomáš Holý,Acting,1968/03/17,,2,Praha
137020,Jiří Sovák,Acting,1920/12/27,,2,"Prague, Czechoslovakia [now Czech Republic]"
80505,Sonja Kolačarić,Acting,,,0,
80504,Katarina Radivojević,Acting,1979/03/29,,1,
80506,Nenad Jezdić,Acting,1972/07/12,,0,"Valjevo, Serbia"
559494,Nada Šargin,Acting,1977/01/19,,1,"Zrenjanin, Serbia"
34546,Mark Gatiss,Acting,1966/10/17,,2,"Sedgefield, Durham, England, UK"
1295604,François Ruffin,Acting,1975/10/18,,2,Calais - France
1581915,Jocelyne Klur,Acting,,,0,
1581916,Serge Klur,Acting,,,0,
1581917,Bernard Arnault,Acting,1949/03/05,,2,"Roubaix, France"
1583059,Marie-Hélène Bourlard,Acting,,,0,
28596,Heinz Strunk,Acting,1962/05/17,,2,"Hamburg, Germany"
52392,Rocko Schamoni,Acting,1966/05/08,,2,"Lütjenburg, Germany"
54536,Jacques Palminger,Acting,1964/01/01,,2,"Borken, Germany"
45265,Piet Fuchs,Acting,1964/01/01,,2,"Brühl, Germany"
557879,Francisco Barreiro,Acting,,,2,
147773,Juhani Kumpulainen,Acting,1925/07/31,,2,"Viipuri, Finland"
116158,Spede Pasanen,Acting,1930/04/01,,2,"Kuopio, Finland"
116161,Simo Salminen,Acting,1932/11/08,,2,"Vanaja, Finland"
1261199,Danny,Acting,1942/09/24,,2,"Pori, Finland"
222303,Leo Jokela,Acting,1927/01/24,,2,"Hausjärvi, Finland"
53863,Simon Helberg,Acting,1980/12/09,,2,"Los Angeles, California, U.S."
971329,Nina Arianda,Acting,1984/09/18,,1,"Manhattan, New York, USA"
1278724,Elena Kampouris,Acting,1997/09/17,,1,"New York City, New York, USA"
559177,Juliano Cazarré,Acting,1980/08/24,,2,"Pelotas, Rio Grande do Sul, Brazil"
1016242,Maeve Jinkings,Acting,1976/08/04,,1,"Brasília, Distrito Federal, Brazil"
1492110,Aline Santana,Acting,,,0,
1492111,Carlos Pessoa,Acting,,,0,
291263,Jordan Peele,Acting,1979/02/21,,2,"New York City, USA"
1230868,Tiffany Haddish,Acting,1979/12/03,,1,"Los Angeles, California, USA"
1307543,Darrell Britt-Gibson,Acting,,,2,"Maryland, USA"
972356,Luke Bracey,Acting,1989/04/26,,2,Sydney - Australia
71815,Emily Meade,Acting,1989/01/10,,1,"New York City, New York, USA"
1224115,Blake Jenner,Acting,1992/08/27,,2,"Miami, Florida, USA"
1059597,Zoey Deutch,Acting,1994/11/10,,1,"Los Angeles, California, USA"
1552463,J. Quinton Johnson,Acting,,,0,
1539216,Ferdia Walsh-Peelo,Acting,1999/10/12,,2,"Ashford, County Wicklow, Ireland"
86232,Lucy Boynton,Acting,1994/01/17,,1,"New York City, U.S."
55833,Mariana Ximenes,Acting,1981/04/26,,0,
229932,Golshifteh Farahani,Acting,1983/07/10,,1,"Tehran, Iran"
8689,Barry Shabaka Henley,Acting,1954/09/15,,2,New Orleans - Louisiana - USA
1650121,Chasten Harmon,Acting,,,1,
103728,Greta Baldwin,Acting,,,0,
73149,Monte Markham,Acting,1935/06/21,,2,"Manatee County, Florida, USA"
932076,Kate Siegel,Acting,1982/08/09,,1,"Silver Spring, Maryland, USA"
1331981,Samantha Sloyan,Acting,1979/01/04,,1,"Los Angeles County, California "
1044197,Emilia Graves,Acting,1992/11/23,,1,
59077,Jimmy Carr,Acting,1972/09/15,,2,"Isleworth, London, England"
18400,Helge Schneider,Acting,1955/08/30,,2,"Mülheim an der Ruhr, Germany"
18420,Andreas Kunze,Acting,1952/08/22,,0,
18983,Peter Thoms,Sound,1940/01/01,,0,
18403,Werner Abrolat,Acting,1924/08/15,,0,"Tilsit, East Prussia, Germany"
18414,Helmut Körschgen,Acting,1923/01/01,,0,
18422,Otto Van den Berg,Acting,,,0,
18424,Guenther Kordas,Acting,,,0,
52142,Susan Lee Hoffman,Acting,,,1,"New York City, New York, USA"
52143,Blake Bahner,Acting,1959/02/14,,2,
147056,Caitriona Balfe,Acting,1979/10/04,,1,"Monaghan, Ireland"
95102,Kaitlin Olson,Acting,1975/08/18,,1,"Tigard, Portland, Oregon, USA"
230659,Takeru Satoh,Acting,1989/03/21,,2,"Saitama Prefecture,Japan"
1287268,Nana Komatsu,Acting,1996/02/16,,1," Tokyo, Japan"
107573,Kenta Kiritani,Acting,1980/02/04,,2,
110500,Hirofumi Arai,Acting,1979/01/18,,2,"Hirosaki, Aomori, Japan"
117437,Patrick St. Esprit,Acting,1954/05/18,,2,
222906,John Brotherton,Acting,1980/08/21,,2,"Ellensburg, Washington, USA"
1042684,Lydia Hull,Acting,1986/05/12,,1,
112135,Masami Kikuchi,Acting,1960/04/24,,2,"Chino, Nagano Prefecture, Japan"
81860,Ai Orikasa,Acting,1963/12/12,,1,"Tokyo Prefecture, Japan"
110667,Chisa Yokoyama,Acting,,,1,"Sumida City, Tokyo, Japan"
126690,Ryuuzaburou Ootomo,Acting,1952/05/18,,2,"Tokyo Prefecture, Japan"
86007,Jim Ward,Acting,,,0,
211521,Warren Brown,Acting,1978/05/11,,2,"Warrington, Cheshire, England"
1461144,Greg McHugh,Acting,1980/01/05,,2,"Edinburgh, Scotland, UK"
56100,Alistair Petrie,Acting,1970/09/30,,2,"Catterick, North Yorkshire, England, UK"
1449238,Danielle Bux,Acting,,,0,
1612306,Mark Bright,Acting,,,0,
141548,Lee Sung-min,Acting,1968/10/15,,2,"Bonghwa, North Gyeongsang, South Korea"
1046863,Lee Hee-jun,Acting,1979/06/29,,2,"Daegu, South Korea"
1364528,Lee Ha-nee,Acting,1983/03/02,,1," Seoul, South Korea"
1278160,Kim Won-hae,Acting,1969/05/21,,2,
1466233,Chae Soo-bin,Acting,1994/07/10,,1,"Seoul, South Korea"
144655,Tomokazu Sugita,Acting,1980/10/11,,2,"Saitama Prefecture, Japan"
40331,Daisuke Sakaguchi,Acting,1973/10/11,,2,"Kashiwazaki, Niigata Prefecture, Japan"
221770,Susumu Chiba,Acting,1970/09/13,,2,"Kanagawa Prefecture, Japan"
1265629,Angourie Rice,Acting,2001/01/01,,1,"Perth, Western Australia, Australia"
1392137,Margaret Qualley,Acting,1994/10/23,,1,"Kalispell, Montana, USA"
83023,Sarah Strange,Acting,1974/09/06,,1,Vancouver British Columbia Canada
1368836,Andre Tricoteux,Acting,,,0,
107810,Aleks Paunovic,Acting,1969/06/29,,2,Winnipeg - Manitoba - Canada
1397812,Fiona Vroom,Acting,,,1,
33848,Gil Gerard,Acting,1943/01/23,,2,"Little Rock, Arkansas, USA"
33849,Pamela Hensley,Acting,1950/10/03,,1,"Glendale, California, USA"
33850,Erin Gray,Acting,1950/01/07,,1,"Honolulu, Hawaii, USA"
111793,Klas-Gösta Olsson,Acting,,,0,
1043349,Lennart Björklund,Acting,,,0,
1055116,Christer Christensen,Acting,,,0,
1055117,Bernhard Eiger,Acting,,,0,
1055118,Rolf Engström,Acting,,,0,
1611224,Agnė Grudytė,Acting,1986/07/09,,1,"Lithuania, Šiauliai"
127372,Sergey Shakurov,Acting,1942/01/01,,2,"Moscow, USSR [now Russia]"
1062265,Sergey Romanovich,Acting,1992/07/16,,2,
1644278,Janelle Bailey,Acting,,,1,
1669262,Chelsea Moody,Acting,,,0,
1686692,Angelo Josue Lozano Corzo,Acting,,,0,
74192,Stephen Fung,Acting,1974/08/09,,2,Hong Kong
74193,Sam Lee,Acting,1975/09/27,,2,"Hong Kong, British Crown Colony [now China]"
74194,Grace Yip,Acting,,,1,
123664,Kim Min-hee,Acting,1982/03/01,,1,"Seoul, South Korea"
1537768,Kim Tae-ri,Acting,1990/04/24,,1,"Seoul, South Korea"
138336,Cho Jin-woong,Acting,1976/03/03,,2,"Busan, South Korea"
1425420,Ruby Barnhill,Acting,2004/07/16,,1,"Knutsford, Cheshire, England, UK"
1523952,Tom De Vocht,Acting,,,0,
1469152,Marty Rathbun,Acting,,,0,
1523953,Jefferson Hawkins,Acting,,,0,
1061050,Andrew Perez,Acting,,,0,
1029307,Jirô Chiba,Acting,1949/01/06,,2,"Kimitsu, Chiba Prefecture, Japan"
239554,Kenji Imai,Acting,1932/03/31,,2,"Kanagawa Prefecture, Japan"
138423,Masashi Ishibashi,Acting,1933/01/04,,2,"Hualien City, Taiwan"
81277,Mikio Narita,Acting,1935/01/31,,2,"Sakata, Yamagata Prefecture, Japan"
85505,Dan Payne,Acting,1972/08/04,,2,"Victoria, British Columbia, Canada"
4568,Jayne Eastwood,Acting,1946/12/17,,1,"Toronto, Ontario, Canada"
1306565,Genea Charpentier,Acting,2003/10/08,,1,
556356,Vanessa Kirby,Acting,1988/04/18,,1,"Wimbledon, London, England, UK"
20258,Thure Lindhardt,Acting,1974/12/24,,2,"Copenhagen, Denmark"
971049,David Ajala,Acting,,,2,"Hackney, London, England"
147894,Tom McKay,Acting,1979/12/27,,2,"Solihull, Birmingham, England"
1106755,Deborah Rosan,Acting,,,1,
1261400,Samantha Isler,Acting,1998/10/25,,1,"Tulsa, Oklahoma, USA"
146750,George MacKay,Acting,1992/03/13,,2,"London, England, UK"
49795,Peter Simonischek,Acting,1946/08/06,,2,"Graz, Austria"
20266,Michael Wittenborn,Acting,1953/05/31,,2,"Bielefeld, Germany"
1052328,Thomas Loibl,Acting,1969/01/01,,2,
1339195,Trystan Pütter,Acting,1980/12/11,,2,"Frankfurt am Main, Germany"
1263930,Chun Woo-hee,Acting,1987/04/20,,1,"Icheon, Gyeonggi, South Korea"
1681260,Kim Hwan-hee,Acting,2002/08/25,,1,"Seul, Corea del Sud"
929685,Ivan Krivoruchko,Acting,1940/11/09,,2,"Staraya Rabina, Velikopisarevskiy rayon, Sumskaya oblast, Ukrainian SSR, USSR"
883802,Lev Kubarev,Acting,,,0,
929687,Nadezhda Zharikova,Acting,,,0,
1601776,Vladimir Ermilov,Acting,1959/08/14,,2,
1093919,Cecily Strong,Acting,1984/02/08,,1,"Springfield, Illinois, USA"
1400880,Jerrod Carmichael,Acting,1987/06/22,,2,"Winston-Salem, North Carolina, USA"
591835,Ali Wong,Acting,1982/04/19,,1," San Francisco, California, USA"
1353005,Hiroshi Ôtake,Acting,1932/03/14,,2,"Tokyo Prefecture, Japan"
1561285,Antonia Ribero,Acting,,,1,
1367516,Timothy Eulich,Acting,,,2,
43237,Ewa Aulin,Acting,1950/02/13,,1,"Landskrona, Sweden"
43240,Luciano Rossi,Acting,1934/11/28,,2,Rome - Lazio - Italy
43241,Attilio Dottesio,Acting,1909/07/16,,2,"Desenzano del Garda, Lombardy, Italy"
27390,Carla Mancini,Acting,1950/01/01,,1,
76110,Stephen Amell,Acting,1981/05/08,,2," Toronto, Ontario, Canada "
1163622,Pete Ploszek,Acting,1987/01/20,,2,Hinsdale - Illinois - USA
1306314,Megan Ferguson,Acting,1983/01/01,,1,U.S.A
62854,Akiva Schaffer,Directing,1977/12/01,,2," Berkeley, California, United States"
76944,Maxine Peake,Acting,1974/07/14,,1,"Westhoughton, Lancashire, England, UK"
62976,Eleanor Matsuura,Acting,1983/01/01,,1,Tokyo - Japan
110119,Elmira Zherzdeva,Acting,1936/03/06,,1,
110121,Anatoli Gorokhov,Acting,1938/04/07,,2,
86840,Oleg Anofriev,Acting,1930/07/20,,2,"Gelendzhik, SeveroKavkazskiy kray, RSFSR, USSR [now Krasnodarskiy kray, Russia]"
1186232,Gennadiy Gladkov,Sound,1935/02/18,,2,"Moscow, RSFSR, USSR [now Russia]"
115128,Bo Burnham,Acting,1990/08/21,,2,"Hamilton, Massachusetts, USA"
1330999,Madison Wolfe,Acting,2002/10/16,,1,"Metairie, Louisiana, USA"
1281385,Kevin de Paula,Acting,,,0,
1281386,Leonardo Lima Carvalho,Acting,,,2,
5659,Seu Jorge,Acting,1970/06/08,,2,"Belford Roxo, Rio de Janeiro, Brazil"
1039097,Seth Michaels,Acting,,,0,
1240487,Kate McKinnon,Acting,1984/01/06,,1,"Sea Cliff, New York, USA"
168452,Leslie Jones,Acting,1967/09/07,,1,"Memphis, Tennessee, USA"
101060,Danielle Nicolet,Acting,1973/11/24,,1,Ashtabula - Ohio - USA
1231277,Marcia Clark,Acting,1953/08/31,,1,"Alameda, California, U.S."
1519144,Robert Kardashian,Acting,1944/02/22,,2,"Los Angeles, California, USA"
37710,Peter Hyams,Directing,1943/07/26,,2,"New York City, New York, U.S."
12987,David Zucker,Production,1947/10/16,,2,"Milwaukee, Wisconsin, USA"
68559,Gary Daniels,Acting,1963/05/09,,2,"London, England, UK"
933507,Chuck Jeffreys,Acting,1958/07/23,,2,"Washington, District of Columbia, USA"
60652,Darren Shahlavi,Acting,1972/08/05,,2,"Stockport, Greater Manchester, UK"
933509,Nina Repeta,Acting,1967/09/10,,1,"Shelby, North Carolina, USA"
37915,David Greene,Directing,1921/02/22,,2,"Manchester, England, UK"
9879,Peter Burton,Acting,1921/04/04,,2,"Bromley, Kent, England, UK"
121718,Bill Camp,Acting,1961/10/13,,2,"Massachusetts, USA"
211991,Philip Ettinger,Acting,,,2,"Fair Lawn, New Jersey, USA"
1611977,Julio C. Peña,Acting,,,0,
108024,Koji Tsuruta,Acting,1924/12/06,,2,"Hamamatsu, Shizuoka Prefecture, Japan"
125077,Noboru Andô,Acting,1926/05/24,,2,"Tokyo, Tokyo Prefecture, Japan"
1018087,Akiko Kudō,Acting,1944/01/01,,1,"Tokyo Prefecture, Japan"
1018088,Kenjiro Morokado,Acting,,,0,
1660452,Betty Gabriel,Acting,1981/01/06,,1,"Washington, D.C., USA"
212604,Adam Devine,Acting,1983/11/07,,2,"Waterloo, Iowa, USA"
1429453,Sam Richardson,Acting,1984/01/12,,2,
1352028,Gabriel Bateman,Acting,2004/09/10,,2,"Turlock, California, USA"
996224,Alexander DiPersia,Acting,,,2,
1186027,Alicia Vela-Bailey,Acting,1982/07/08,,1,"Alameda, California, U.S."
1422517,Oakes Fegley,Acting,2004/11/11,,2,"Allentown, Pennsylvania, USA "
72638,Tracy Letts,Acting,1965/07/04,,2,"Tulsa, Oklahoma, USA"
59846,Joanne Baron,Acting,1953/03/02,,1,"New Haven, Connecticut, USA"
1336393,Austin Lyon,Acting,,,2,
512749,Danny Flaherty,Acting,1993/06/11,,2,"Glen Rock, New Jersey, USA"
131946,Danny A. Abeckaser,Acting,,,2,
63694,Joe Odagiri,Acting,1976/02/16,,2,"Tsuyama, Okayama Prefecture, Japan"
79459,Jai West,Acting,,,2,
129706,Motoki Fukami,Acting,1980/01/20,,2," Tokyo, Japan"
1497778,Emmanuel Garijo,Acting,1976/04/26,,0,
1327993,Tom Hudson,Acting,1994/01/30,,2,France
1822014,Baptiste Goy,Acting,,,0,
1822015,Axel Devillers,Acting,,,0,
1515111,Barbara Beretta,Acting,,,0,
962547,Clara Mamet,Acting,1994/09/29,,1,
1181295,Steven Krueger,Acting,,,0,
1394420,Sophie Dalah,Acting,1997/04/02,,1,"Sydney, Australia"
148096,Miles Heizer,Acting,1994/05/16,,2,"Greenville, Kentucky, USA"
1131418,Luchino Fujisaki,Acting,,,0,
1210832,Yoshiichi Kawada,Acting,,,0,
1210833,Ryôsuke Koshiba,Acting,,,0,
555062,Kae Minami,Acting,,,0,
1210834,Ikuma Saisho,Acting,1966/09/16,,2,"Kanagawa Prefecture, Japan"
134531,Anna Gunn,Acting,1968/08/11,,1,"Santa Fe, New Mexico, USA"
74607,Autumn Reeser,Acting,1980/09/21,,1,"La Jolla, California, USA"
2235096,Jeff James,Acting,,,2,
204022,Barbra Brighton,Acting,,,0,
4202,Miranda Garrison,Acting,,,0,
1839350,Dorothy McGinnis,Acting,,,0,
1839351,Virginia Maitland,Acting,,,0,
1839352,Robert Chadwick,Acting,,,0,
2838469,Richard White,Acting,,,0,
98062,Lars Bom,Acting,1961/04/08,,2,"Søborg, Denmark"
108305,Puk Scharbau,Acting,1969/05/06,,1,"Søborg, Denmark"
70350,Jørgen Kiil,Acting,1933/02/13,,2,"Århus, Denmark"
108306,Karin Rørbeck,Acting,,,0,
78335,Paul Sloan,Acting,1970/03/29,,2,USA
84225,Gil Birmingham,Acting,1953/07/13,,2,San Antonio - Texas - USA
1084911,Go Ayano,Acting,1982/01/26,,2,"Gifu Prefecture, Japan"
89835,Ayumi Fujimura,Acting,,,1,
1669336,Emma Bercovici,Acting,,,1,
1090687,Helen Rogers,Acting,,,1,
1405969,Lauren Molina,Acting,,,0,
985706,Adam Cornelius,Directing,,,2,
1286328,Haley Lu Richardson,Acting,1995/03/07,,1,"Phoenix, Arizona, USA"
118178,Virginie Efira,Acting,1977/05/05,,1,"Brussels, Belgium"
150903,Gong Yoo,Acting,1979/07/10,,2,"Busan, South Korea"
1024395,Ma Dong-seok,Acting,1971/03/01,,2,South Korea
127720,Jung Yu-mi,Acting,1983/01/18,,1,"Busan, South Korea"
1255881,Choi Woo-shik,Acting,1990/03/26,,2,"Seoul, South Korea"
1042232,Ahn So-hee,Acting,1992/06/27,,1,"Seoul, South Korea"
2016766,Davis Choh,Acting,,,2,
1650301,Trevante Rhodes,Acting,1990/02/10,,2,"Ponchatoula, Louisiana, USA"
459980,André Holland,Acting,1982/12/28,,2,
1005852,Janelle Monáe,Acting,1985/12/01,,1,"Kansas City, Kansas, USA"
1152019,Ashton Sanders,Acting,1995/10/24,,2,"Carson, California, USA"
1664716,Jharrel Jerome,Acting,1997/10/19,,2,"Bronx, New York, USA"
1390561,Meyrick Murphy,Acting,,,0,
180486,Gina Rodriguez,Acting,1984/07/30,,1,"Chicago, Illinois, USA "
93801,Hiroshi Kamiya,Acting,1975/01/28,,2,"Matsudo, Chiba Prefecture, Japan"
202806,Yui Horie,Acting,1976/09/20,,1,"Katsushika, Tokyo Prefecture, Japan"
111531,Masashi Ebara,Acting,1953/05/04,,0,"Yokohama, Kanagawa Prefecture, Japan"
93803,Mamoru Miyano,Acting,1983/06/08,,2,"Saitama Prefecture, Japan"
1133618,Asami Imai,Acting,1977/05/16,,1,"Tokyo, Japan"
203268,Yukari Tamura,Acting,1976/02/27,,1,"Fukuoka, Fukuoka Prefecture, Japan"
588403,Yutaka Takenouchi,Acting,1971/01/02,,2,"Tokyo Prefecture, Japan"
224664,Satomi Ishihara,Acting,1986/12/24,,1," Tokyo, Japan"
1502395,Satoru Matsuo,Acting,1975/12/07,,2,"Hyogo Prefecture, Japan"
99265,Iya Savvina,Acting,1936/03/02,,1,"Voronezh, Russian SFSR, USSR [now Russia]"
556920,Vladimir Osenev,Acting,,,0,
556941,Anatoliy Shchukin,Acting,,,2,
1369100,Mone Kamishiraishi,Acting,1998/01/27,,1,"Kagoshima, Kagoshima Prefecture, Japan"
1668610,Ryō Narita,Acting,1993/11/22,,2,"Saitama Prefecture, Japan"
936275,Aoi Yuki,Acting,1992/03/27,,1,"Chiba Prefecture, Japan"
1210634,Nobunaga Shimazaki,Acting,1988/12/06,,2,"Shiogama, Miyagi Prefecture, Japan"
1644095,Anais Fairweather,Acting,,,1,
42915,Teala Dunn,Acting,,,1,
549037,Aleksandr Filippenko,Acting,1944/09/02,,2,"Moscow, USSR (Russia)"
1459261,Aleksey Ptitsyn,Acting,,,2,
1223879,James Allen McCune,Acting,,,2,"Atlanta, Georgia, USA"
1486488,Callie Hernandez,Acting,1988/05/24,,1,"Jacksonville, Florida, United States"
1232689,Brandon Scott,Acting,1981/07/30,,2,"Tuscaloosa, Alabama, USA"
1181426,Valorie Curry,Acting,1986/02/12,,1,"Orange County, California, USA"
86046,Wes Robinson,Acting,1983/06/02,,2,"Pikeville, Kentucky, USA"
1535127,Gray Powell,Acting,,,2,
1228362,Jacob Neayem,Acting,,,2,
55589,Shaun Benson,Acting,1976/01/16,,2,"Guelph, Ontario, Canada"
972599,Katie Crown,Acting,1985/01/01,,1,"Oakville, Ontario, Canada"
1672329,Allie Marie Evans,Acting,1996/01/26,,1,
145323,Patrick Johnson,Acting,1993/02/19,,2,"Orlando, Florida, USA"
1672438,Lyliana Wray,Acting,2004/12/30,,1,USA
89376,Tina Huang,Acting,,,1,
1775352,Leandro Taub,Acting,,,0,
1611984,Sennia Nanua,Acting,2002/11/13,,1,"Nottingham, England"
1611987,Fisayo Akinade,Acting,,,2,
1196959,Rosie Day,Acting,1995/03/06,,1,Cambridge - Cambridgeshire - England - UK
1689396,Amanda Knox,Acting,1987/07/09,,1,"Seattle, Washington, U.S.A"
1689400,Raffaele Sollecito,Acting,,,0,
1689399,Giuliano Mignini,Acting,,,0,
2100217,Nick Pisa,Acting,,,0,
2100218,Valter Biscotti,Acting,,,0,
1163458,Grace Helbig,Acting,,,1,
1286523,Mamrie Hart,Acting,,,0,
1163462,Hannah Hart,Acting,1986/11/02,,1,"Burlingame, California, USA"
1642827,Matt Dellapina,Acting,,,0,
1424385,Adam Lustick,Acting,,,0,
1205153,Ron Asheton,Acting,1948/07/17,,2,"Washington, D.C"
1205154,Scott Asheton,Acting,,,0,
1707669,James Williamson,Acting,1949/10/29,,2,"Castroville, Texas, USA "
