index,mid,language_id
1842,9411,en
1843,25719,en
1844,25719,es
1845,11220,cn
1846,21253,en
1847,21253,pt
1848,6116,en
1849,9457,ko
1850,9457,en
1851,39424,en
1852,11702,en
1853,11702,cn
1854,2923,fr
1855,2923,en
1856,2923,it
1857,12238,en
1858,11568,ru
1859,11568,en
1860,11003,en
1861,10153,en
1862,30949,de
1863,30949,en
1864,30949,ru
1865,2898,en
1866,9558,en
1867,9558,es
1868,26269,en
1869,11808,en
1870,6970,en
1871,47452,de
1872,47452,en
1873,47452,fr
1874,21736,en
1875,17941,en
1876,10668,en
1877,9313,en
1878,42807,en
1879,617,en
1880,36568,en
1881,37272,en
1882,5910,ja
1883,9440,en
1884,32911,en
1885,32456,en
1886,17127,en
1887,17133,en
1888,19848,en
1889,17644,en
1890,1774,en
1891,30265,cn
1892,30265,en
1893,30265,zh
1894,2157,en
1895,8838,en
1896,29193,en
1897,795,en
1898,795,pl
1899,16980,en
1900,27472,es
1901,27472,en
1902,47881,en
1903,9469,en
1904,12488,en
1905,267,es
1906,16148,en
1907,9449,en
1908,31220,en
1909,13907,en
1910,29825,en
1911,29825,it
1912,10622,zh
1913,10622,cn
1914,10622,en
1915,30020,fa
1916,17139,nl
1917,17139,de
1918,17139,en
1919,10216,en
1920,9771,en
1921,9448,en
1922,38618,en
1923,78373,en
1924,4415,en
1925,55561,en
1926,8656,en
1927,18937,en
1928,929,en
1929,929,fr
1930,929,ja
1931,9452,en
1932,1878,en
1933,9844,en
1934,14342,en
1935,9715,en
1936,26610,no
1937,26610,sv
1938,40961,en
1939,1965,ar
1940,1965,en
1941,312,de
1942,6068,en
1943,15037,en
1944,37636,en
1945,21334,
1946,32284,en
1947,37410,en
1948,53765,en
1949,10674,en
1950,10674,zh
1951,846,en
1952,12655,en
1953,3050,en
1954,1389,en
1955,11020,en
1956,11020,fr
1957,20862,en
1958,9464,en
1959,95,en
1960,95,ru
1961,944,en
1962,944,cn
1963,944,zh
1964,35680,fr
1965,35680,es
1966,35680,en
1967,11551,en
1968,473,en
1969,102304,en
1970,544,en
1971,10513,en
1972,65203,en
1973,143,de
1974,143,en
1975,143,fr
1976,42861,en
1977,42861,fr
1978,33680,en
1979,12311,en
1980,12311,ty
1981,12311,hu
1982,43277,en
1983,43278,en
1984,34106,en
1985,34106,ru
1986,27367,de
1987,27367,en
1988,17661,en
1989,28580,en
1990,887,en
1991,33667,en
1992,23383,en
1993,25430,en
1994,11426,en
1995,11426,it
1996,654,en
1997,15919,en
1998,1725,en
1999,1725,es
2000,5769,en
2001,874,en
2002,874,la
2003,10633,en
2004,17917,en
2005,3116,en
2006,3116,it
2007,1051,en
2008,1051,fr
2009,1366,en
2010,12102,en
2011,16619,en
2012,9443,en
2013,9443,fr
2014,11050,en
2015,606,en
2016,606,sw
2017,746,ny
2018,746,zh
2019,746,en
2020,380,it
2021,380,en
2022,403,en
2023,403,he
2024,11485,en
2025,11485,yi
2026,466,en
2027,13820,en
2028,13820,es
2029,15389,en
2030,13597,en
2031,2108,en
2032,10014,en
2033,10072,en
2034,10131,en
2035,10160,en
2036,11284,en
2037,4488,en
2038,9725,en
2039,9728,en
2040,9730,en
2041,9731,en
2042,10225,en
2043,10281,en
2044,10283,en
2045,948,en
2046,11281,en
2047,10676,en
2048,11357,en
2049,11361,en
2050,36599,en
2051,41769,en
2052,10585,en
2053,11186,en
2054,11187,en
2055,11187,hu
2056,609,en
2057,11133,en
2058,10306,en
2059,9552,de
2060,9552,fr
2061,9552,la
2062,11586,en
2063,11586,es
2064,11586,fr
2065,11587,en
2066,11587,it
2067,941,en
2068,942,en
2069,942,af
2070,943,en
2071,927,en
2072,927,es
2073,928,en
2074,9340,en
2075,9340,it
2076,9340,es
2077,9342,en
2078,9342,es
2079,38509,en
2080,60033,en
2081,12101,en
2082,12101,es
2083,19,xx
2084,19,de
2085,165,en
2086,196,en
2087,551,en
2088,16084,en
2089,17984,en
2090,22328,en
2091,32611,en
2092,3170,en
2093,346,ja
2094,859,en
2095,841,en
2096,841,it
2097,11051,en
2098,242,en
2099,242,it
2100,242,de
2101,1411,en
2102,9769,en
2103,9424,en
2104,9835,it
2105,9835,en
2106,857,cs
2107,857,de
2108,857,en
2109,20173,it
2110,20173,en
2111,10957,en
2112,10957,pt
2113,9570,en
2114,16249,en
2115,13962,en
2116,14612,en
2117,19378,en
2118,29228,en
2119,19379,en
2120,11164,en
2121,11164,is
2122,18887,en
2123,18887,ga
2124,40866,en
2125,10122,en
2126,9994,en
2127,12129,es
2128,12129,en
2129,14140,fr
2130,14140,en
2131,10439,en
2132,10439,fr
2133,11158,en
2134,9354,en
2135,28736,en
2136,34774,en
2137,37969,en
2138,9631,en
2139,9631,it
2140,9820,en
2141,9820,es
2142,9820,fr
2143,14013,en
2144,1779,en
2145,10849,en
2146,678,en
2147,907,en
2148,907,fr
2149,907,ru
2150,5961,en
2151,5961,de
2152,5961,sv
2153,47908,en
2154,42121,en
2155,2887,de
2156,11974,en
2157,20348,en
2158,26648,en
2159,11911,de
2160,11911,hu
2161,11911,en
2162,793,en
2163,35144,en
2164,9325,en
2165,10340,en
2166,10144,en
2167,10144,fr
2168,10414,en
2169,10437,en
2170,15300,en
2171,12230,en
2172,10693,en
2173,11335,en
2174,11135,en
2175,11319,en
2176,14822,en
2177,15969,en
2178,13155,en
2179,10249,en
2180,15943,en
2181,10882,en
2182,24808,en
2183,19762,en
2184,13850,en
2185,2619,en
2186,53565,en
2187,41841,en
2188,27332,en
2189,97,en
2190,10419,en
2191,11675,en
2192,2107,en
2193,6471,en
2194,9442,en
2195,11591,en
2196,13697,en
2197,227,en
2198,87,en
2199,87,si
2200,123,en
2201,9314,en
2202,11336,en
2203,11336,ru
2204,9980,en
2205,10657,en
2206,10489,en
2207,10823,en
2208,11497,en
2209,2907,en
2210,9454,en
2211,8688,en
2212,8688,cs
2213,23954,fr
2214,23954,en
2215,12761,en
2216,12761,sv
2217,396,en
2218,396,la
2219,14367,en
2220,11814,en
2221,16081,en
2222,18331,fr
2223,18331,en
2224,18331,it
2225,15171,en
2226,11837,en
2227,11704,en
2228,11639,en
2229,4978,en
2230,4978,fr
2231,10380,cs
2232,10380,en
2233,11976,en
2234,11976,it
2235,15144,en
2236,11522,en
2237,11557,en
2238,13853,en
2239,11415,en
2240,37530,en
2241,8393,af
2242,8393,en
2243,8393,tn
2244,11937,en
2245,11937,af
2246,21661,en
2247,9320,en
2248,33644,en
2249,14662,en
2250,125124,it
2251,10692,en
2252,805,en
2253,34584,en
2254,34636,en
2255,2182,en
2256,28070,en
2257,77469,en
2258,10278,en
2259,36647,ru
2260,36647,en
2261,14557,en
2262,9417,en
2263,41469,en
2264,19381,en
2265,4011,en
2266,161795,hu
2267,161795,en
2268,1580,en
2269,5854,en
2270,573,en
2271,2370,en
2272,2370,fr
2273,2370,ru
2274,5780,en
2275,5780,de
2276,5780,no
2277,506,en
2278,506,pl
2279,506,es
2280,22527,en
2281,22527,es
2282,22527,it
2283,574,en
2284,574,ar
2285,574,fr
2286,11219,en
2287,30159,en
2288,30159,fr
2289,30159,it
2290,845,fr
2291,845,en
2292,1978,en
2293,3682,en
2294,46702,en
2295,46702,fr
2296,847,en
2297,117,en
2298,14577,en
2299,37498,en
2300,37498,it
2301,31667,en
2302,13321,en
2303,13321,fr
2304,13321,de
2305,21734,en
2306,31997,en
2307,24197,en
2308,11462,en
2309,31995,en
2310,940,it
2311,940,en
2312,940,de
2313,12684,en
2314,2761,de
2315,2761,en
2316,8208,de
2317,8208,fr
2318,8208,en
2319,36056,xx
2320,2760,xx
2321,10220,ru
2322,10220,en
2323,10220,he
2324,431,de
2325,431,en
2326,22796,en
2327,37916,it
2328,21873,en
2329,21500,en
2330,12626,fr
2331,12626,en
2332,12626,es
2333,37818,en
2334,3525,de
2335,3525,en
2336,2321,en
2337,2028,en
2338,16384,hu
2339,16384,en
2340,10699,en
2341,11597,en
2342,47947,cs
2343,47947,en
2344,48311,en
2345,48311,es
2346,48311,it
2347,44772,en
2348,14347,en
2349,14347,fr
2350,14347,es
2351,41090,en
2352,18282,en
2353,18282,es
2354,18169,en
2355,11082,en
2356,5971,en
2357,5971,it
2358,5971,hu
2359,11933,en
2360,20096,fr
2361,20096,en
2362,20096,it
2363,30815,en
2364,881,en
2365,881,fr
2366,4478,en
2367,22318,en
2368,53113,en
2369,2109,en
2370,24746,en
2371,8195,en
2372,8195,fr
2373,8195,ru
2374,9877,en
2375,26618,en
2376,21132,en
2377,11855,en
2378,24016,ar
2379,24016,en
2380,24016,fr
2381,3486,en
2382,11071,en
2383,1091,en
2384,1091,no
2385,10403,en
2386,11337,en
2387,162,en
2388,25723,en
2389,8916,en
2390,28134,en
2391,9429,en
2392,12159,en
2393,27791,en
2394,30197,de
2395,30197,en
2396,10156,fr
2397,10156,la
2398,10156,en
2399,10377,en
2400,3121,en
2401,4975,en
2402,9713,en
2403,134368,en
2404,9821,en
2405,4437,en
2406,4437,ru
2407,1890,en
2408,1955,en
2409,39437,en
2410,11932,en
2411,6435,en
2412,10683,en
2413,10683,ru
2414,9445,en
2415,9445,de
2416,2657,en
2417,9425,en
2418,32326,en
2419,637,cs
2420,637,en
2421,637,it
2422,8675,ja
2423,8675,en
2424,20701,es
2425,20701,en
2426,9945,en
2427,9945,la
2428,73,en
2429,18603,en
2430,46889,en
2431,12888,en
2432,3033,en
2433,3033,hu
2434,9882,es
2435,9882,en
2436,9882,ar
2437,10663,en
2438,4518,fr
2439,4518,en
2440,1808,en
2441,3600,en
2442,17037,en
2443,297,nl
2444,297,en
2445,21589,en
2446,11893,en
2447,12223,en
2448,32081,en
2449,14924,en
2450,10002,en
2451,41817,en
2452,19426,it
2453,12560,en
2454,9798,en
2455,14444,en
2456,9487,en
2457,9466,en
2458,666,pt
2459,2042,en
2460,2042,fr
2461,2042,sh
2462,10162,en
2463,10162,ga
2464,10162,la
2465,309,da
2466,309,de
2467,309,en
2468,692,en
2469,24018,en
2470,1678,ja
2471,39256,en
2472,39256,ja
2473,39256,ru
2474,1680,ja
2475,244,en
2476,10730,en
2477,31947,en
2478,8130,en
2479,11532,en
2480,11532,pt
2481,9749,en
2482,14628,en
2483,9626,en
2484,13698,en
2485,10466,en
2486,707,en
2487,11954,en
2488,9336,en
2489,10157,en
2490,12118,en
2491,10587,en
2492,11825,en
2493,11895,en
2494,9447,en
2495,12257,en
2496,10029,en
2497,27104,it
2498,27104,tr
2499,11252,en
2500,8545,en
2501,10223,en
2502,9745,en
2503,200,en
2504,9837,he
2505,9837,en
2506,11545,fr
2507,11545,en
2508,11545,la
2509,1934,en
2510,11881,en
2511,13764,en
2512,24951,en
2513,8879,en
2514,1369,en
2515,1369,vi
2516,1368,en
2517,1370,en
2518,1370,ru
2519,10303,ar
2520,10303,en
2521,9326,fr
2522,9326,en
2523,9326,es
2524,10328,en
2525,11285,en
2526,1367,en
2527,1371,en
2528,1374,en
2529,1374,ru
2530,1375,en
2531,15196,fr
2532,15196,en
2533,11904,en
2534,215875,en
2535,15596,en
2536,13818,en
2537,13818,it
2538,29968,en
2539,29968,es
2540,44326,en
2541,1885,en
2542,8856,en
2543,10495,en
2544,5825,en
2545,9489,en
2546,16885,en
2547,8741,en
2548,8741,ja
2549,9276,en
2550,9822,sw
2551,9822,en
2552,39314,en
2553,39314,sw
2554,10312,en
2555,9441,en
2556,9422,en
2557,24525,en
2558,10368,en
2559,10368,it
2560,10368,ru
2561,31662,en
2562,46992,en
2563,825,en
2564,15556,en
2565,28902,en
2566,14709,en
2567,9423,en
2568,9423,ru
2569,10658,en
2570,6917,en
2571,24086,en
2572,11815,fr
2573,11815,en
2574,9426,en
2575,10344,pl
2576,10344,en
2577,15698,en
2578,2620,en
2579,30497,en
2580,16337,en
2581,16780,en
2582,12151,en
2583,33278,en
2584,192,en
2585,192,la
2586,10945,en
2587,10013,en
2588,9671,en
2589,9396,en
2590,11038,en
2591,12278,en
2592,11873,en
2593,11873,es
2594,18588,it
2595,18588,en
2596,10015,es
2597,10015,en
2598,12715,hu
2599,12715,en
2600,8388,de
2601,8388,es
2602,8388,en
2603,8129,en
2604,1618,de
2605,1618,en
2606,1618,hu
2607,10722,es
2608,10722,it
2609,10314,en
2610,11167,en
2611,2112,en
2612,16172,fr
2613,16172,en
2614,111794,en
2615,9524,de
2616,9524,en
2617,20595,en
2618,20595,de
2619,20595,hu
2620,16306,fr
2621,11622,la
2622,11622,en
2623,11622,fr
2624,10207,en
2625,9849,en
2626,18892,en
2627,13466,en
2628,1542,en
2629,43978,fa
2630,15256,en
2631,8224,en
2632,18417,en
2633,1847,es
2634,1847,en
2635,42113,ja
2636,8913,en
2637,10906,en
2638,25748,en
2639,25749,en
2640,8769,en
2641,14742,en
2642,10671,it
2643,10671,en
2644,27932,en
2645,7227,en
2646,10670,en
2647,5919,en
2648,33518,en
2649,40160,fr
2650,40160,ru
2651,40160,en
2652,2362,en
2653,10803,en
2654,871,en
2655,1685,en
2656,1705,en
2657,1688,en
2658,1687,en
2659,166680,en
2660,11123,en
2661,31638,en
2662,113286,
2663,9535,en
2664,9455,en
2665,9455,cn
2666,9455,zh
2667,796,en
2668,100,en
2669,77936,fr
2670,30943,en
2671,7341,en
2672,10350,en
2673,11772,en
2674,9540,en
2675,31503,en
2676,11773,en
2677,30202,ru
2678,30202,it
2679,30202,en
2680,22345,en
2681,1567,fr
2682,1641,en
2683,47288,en
2684,10212,es
2685,10212,en
2686,10354,en
2687,8583,en
2688,16520,en
2689,16520,th
2690,16520,it
2691,16508,en
2692,11374,en
2693,16379,en
2694,28029,en
2695,603,en
2696,4951,en
2697,4951,fr
2698,65749,es
2699,8970,en
2700,9840,fr
2701,30950,fr
2702,30950,en
2703,11660,en
2704,9430,en
2705,11355,en
2706,18764,cn
2707,9465,en
2708,1414,es
2709,1414,en
2710,1414,hu
2711,49981,en
2712,6522,en
2713,114719,en
2714,10209,en
2715,10209,ar
2716,10209,fr
2717,22826,it
2718,1902,es
2719,6396,en
2720,39964,en
2721,12596,en
2722,9451,en
2723,1946,en
2724,1844,en
2725,6552,en
2726,24584,en
2727,25471,zh
2728,28519,en
2729,3309,en
2730,18462,en
2731,28941,en
2732,18252,en
2733,8592,en
2734,564,en
2735,564,ar
2736,13852,en
2737,25232,en
2738,10210,en
2739,53862,en
2740,17962,ja
2741,9460,en
2742,9460,cn
2743,1893,en
2744,31342,en
2745,44297,en
2746,44297,hu
2747,44297,it
2748,8785,pl
2749,15849,ar
2750,15849,fr
2751,15849,en
2752,18990,en
2753,15660,en
2754,1924,en
2755,8536,en
2756,9531,en
2757,9531,es
2758,9531,it
2759,11411,en
2760,11411,fr
2761,11411,it
2762,138,en
2763,138,hu
2764,138,la
2765,3035,en
2766,3076,en
2767,3076,it
2768,3079,en
2769,13666,en
2770,29794,en
2771,9077,en
2772,36685,en
2773,30168,en
2774,10785,en
2775,19483,it
2776,19483,en
2777,8974,en
2778,8974,it
2779,11549,en
2780,18158,en
2781,17918,en
2782,37305,en
2783,18784,en
2784,18784,ja
2785,509,es
2786,509,en
2787,1090,en
2788,15059,en
2789,12117,en
2790,11779,en
2791,11779,es
2792,13533,en
2793,62676,en
2794,817,de
2795,817,en
2796,14283,zh
2797,14283,en
2798,14283,fr
2799,37135,en
2800,2275,en
2801,24137,en
2802,10376,fr
2803,10376,it
2804,10376,en
2805,104,de
2806,104,en
2807,104,ja
2808,15800,en
2809,9032,en
2810,9032,it
2811,13821,en
2812,9421,fr
2813,55955,en
2814,67067,en
2815,6488,en
2816,6488,es
2817,9473,en
2818,8487,en
2819,10279,en
2820,10279,it
2821,2105,en
2822,1073,en
2823,10239,fr
2824,10208,en
2825,2667,en
2826,345,en
2827,9825,en
2828,620,en
2829,2978,en
2830,10490,en
2831,11618,en
2832,332,en
2833,332,no
2834,332,fr
2835,8914,en
2836,9824,en
2837,4806,en
2838,33430,en
2839,247,en
2840,10056,en
2841,10056,it
2842,967,en
2843,802,en
2844,3175,de
2845,3175,fr
2846,3175,en
2847,147,en
2848,147,fr
2849,1628,en
2850,1628,fr
2851,1628,de
2852,21185,en
2853,11120,en
2854,10136,en
2855,32060,en
2856,48686,en
2857,48259,en
2858,873,en
2859,48660,en
2860,26789,en
2861,3934,fr
2862,108312,en
2863,198469,it
2864,11416,en
2865,11416,es
2866,11416,gn
2867,10776,en
2868,24452,en
2869,9710,en
2870,31924,fr
2871,31924,en
2872,30890,en
2873,24081,de
2874,24081,en
2875,24081,es
2876,20242,en
2877,66194,en
2878,3526,en
2879,16406,en
2880,10386,en
2881,745,la
2882,745,es
2883,745,en
2884,913,en
2885,912,en
2886,12229,en
2887,67323,de
2888,67323,en
2889,19457,en
2890,19457,es
2891,11353,en
2892,17707,en
2893,17707,th
2894,9781,en
2895,18212,en
2896,13817,el
2897,13817,en
2898,13817,it
2899,12185,en
2900,28501,en
2901,25319,en
2902,25319,la
2903,24103,en
2904,10552,en
2905,9267,en
2906,10766,en
2907,10768,en
2908,813,en
2909,2665,en
2910,9406,fr
2911,9406,en
2912,11418,en
2913,11153,en
2914,14170,en
2915,2280,en
2916,11077,en
2917,28597,en
2918,22611,en
2919,39780,fr
2920,39780,en
2921,10396,en
2922,10396,es
2923,9944,en
2924,850,en
2925,10154,en
2926,10342,en
2927,10366,en
2928,9349,en
2929,10494,ja
2930,22314,en
2931,51679,
2932,11037,en
2933,11955,en
2934,2038,en
2935,28737,en
2936,28737,cs
2937,11963,en
2938,11963,fr
2939,141489,
2940,9096,en
2941,113273,en
2942,1911,ar
2943,1911,es
2944,1911,en
2945,2900,en
2946,17709,en
2947,17709,cs
2948,37718,en
2949,2162,en
2950,14578,en
2951,40694,de
2952,40694,en
2953,49184,ar
2954,49184,fr
2955,10307,en
2956,10307,it
2957,10307,pt
2958,11601,en
2959,1075,sr
2960,21719,en
2961,47951,ja
2962,43832,es
2963,43832,en
2964,47697,en
2965,26522,en
2966,28295,en
2967,12105,en
2968,14,en
2969,24128,en
2970,11001,en
2971,10390,en
2972,9453,it
2973,9453,en
2974,704,en
2975,704,fr
2976,704,de
2977,142132,en
2978,24153,en
2979,11797,en
2980,18086,it
2981,18086,en
2982,17887,en
2983,10669,en
2984,11527,en
2985,40867,en
2986,1049,en
2987,28032,en
2988,11326,en
2989,28377,en
2990,10975,cn
2991,10974,cn
2992,10398,en
2993,2290,en
2994,24071,en
2995,62994,en
2996,60994,en
2997,16112,en
2998,32305,en
2999,14429,en
3000,15198,en
3001,6415,en
3002,6415,ar
3003,24066,en
3004,21430,ja
3005,21430,en
3006,21430,de
3007,10381,en
3008,171982,en
3009,60285,en
3010,60285,es
3011,5622,it
3012,10349,en
3013,42518,en
3014,29787,en
3015,9638,en
3016,10576,en
3017,12662,en
3018,11712,ja
3019,12618,en
3020,13824,en
3021,226,en
3022,10388,en
3023,9346,de
3024,9346,en
3025,861,en
3026,14412,en
3027,9377,en
3028,11541,en
3029,11541,it
3030,11901,en
3031,4929,
3032,11230,cn
3033,8416,fr
3034,8416,it
3035,8416,la
3036,11054,en
3037,851,en
3038,24453,en
3039,18254,en
3040,18254,fi
3041,18254,fr
3042,56235,en
3043,20123,bs
3044,16642,en
3045,16642,it
3046,3086,en
3047,16305,en
3048,32255,en
3049,19997,en
3050,3767,de
3051,3767,es
3052,3767,fr
3053,17352,en
3054,17352,fr
3055,535,en
3056,2731,fr
3057,2731,vi
3058,1654,la
3059,1654,en
3060,1654,de
3061,14831,en
3062,658,zh
3063,658,en
3064,658,es
3065,657,en
3066,657,ru
3067,657,tr
3068,646,en
3069,646,fr
3070,5689,en
3071,391,it
3072,391,es
3073,8052,en
3074,772,en
3075,772,fr
3076,31650,en
3077,550,en
3078,12220,en
3079,1610,en
3080,42881,en
3081,29064,en
3082,29064,it
3083,404,en
3084,42196,en
3085,36819,en
3086,42726,fr
3087,9343,en
3088,9343,de
3089,9343,it
3090,16858,en
3091,42006,zh
3092,42006,ja
3093,11562,en
3094,10496,en
3095,16162,en
3096,8649,en
3097,31306,hu
3098,31306,en
3099,31306,ru
3100,10563,en
3101,14484,en
3102,32043,en
3103,15247,sq
3104,15247,en
3105,29251,en
3106,5548,en
3107,5549,en
3108,856,en
3109,38772,en
3110,699,el
3111,699,en
3112,699,it
3113,709,en
3114,709,es
3115,253,en
3116,253,hu
3117,13511,en
3118,660,en
3119,660,fr
3120,11377,en
3121,26149,es
3122,26149,en
3123,492,fr
3124,492,en
3125,128,ja
3126,8672,de
3127,8672,en
3128,8672,es
3129,8056,de
3130,8056,fr
3131,2020,en
3132,9481,en
3133,9008,ar
3134,9008,en
3135,9008,ja
3136,14242,en
3137,16129,en
3138,11489,fr
3139,28145,en
3140,18111,en
3141,31361,de
3142,31361,en
3143,11223,en
3144,16281,en
3145,16288,en
3146,1694,de
3147,1694,en
3148,476,en
3149,37094,en
3150,37094,es
3151,37094,ko
3152,13555,en
3153,961,xx
3154,24831,en
3155,25560,en
3156,21610,en
3157,21610,fr
3158,11878,ja
3159,11510,en
3160,11234,en
3161,957,en
3162,11886,en
3163,37853,en
3164,62204,xx
3165,11040,en
3166,21849,en
3167,1621,en
3168,14035,en
3169,40771,en
3170,40772,en
3171,40773,en
3172,11498,en
3173,11790,en
3174,29371,en
3175,47941,en
3176,21349,en
3177,1832,en
3178,10047,en
3179,10047,la
3180,10228,ja
3181,47692,ga
3182,47692,en
3183,47692,fr
3184,18561,en
3185,144953,en
3186,11663,ga
3187,11663,en
3188,13485,en
3189,9289,en
3190,9289,fr
3191,9289,de
3192,9264,en
3193,18222,en
3194,11165,en
3195,11165,ja
3196,4203,es
3197,24226,en
3198,11379,en
3199,29154,en
3200,29154,hu
3201,2039,en
3202,2039,it
3203,77915,en
3204,11943,en
3205,11481,en
3206,2690,en
3207,20565,en
3208,27141,de
3209,27141,en
3210,27141,yi
3211,10399,en
3212,2668,en
3213,36643,en
3214,36643,ru
3215,99,es
3216,25898,en
3217,9647,en
3218,11787,en
3219,5156,it
3220,24276,en
3221,24276,it
3222,11953,ja
3223,29005,en
3224,26371,en
3225,26371,la
3226,596,en
3227,52470,en
3228,20334,en
3229,11393,en
3230,31121,en
3231,293,en
3232,10998,en
3233,12235,en
3234,36094,en
3235,9013,en
3236,11005,en
3237,59820,en
3238,59820,fr
3239,2924,en
3240,177,en
3241,38557,en
3242,13681,en
3243,34760,en
3244,9946,en
3245,9946,it
3246,9946,la
3247,863,en
3248,31582,en
3249,22267,en
3250,10411,en
3251,20024,en
3252,13787,en
3253,13787,hi
3254,9684,en
3255,9586,en
3256,70801,xx
3257,777,ru
3258,777,de
3259,777,fr
3260,21887,en
3261,32331,en
3262,32669,en
3263,18161,en
3264,31681,en
3265,31681,ja
3266,32274,en
3267,10402,en
3268,497,fr
3269,497,en
3270,1715,en
3271,42739,en
3272,25188,en
3273,15515,en
3274,1439,zh
3275,1439,es
3276,1439,en
3277,2277,en
3278,10137,en
3279,10387,zh
3280,10387,pl
3281,49948,en
3282,334,en
3283,334,fr
3284,334,de
3285,30237,fr
3286,30237,en
3287,50116,en
3288,46435,en
3289,46435,it
3290,46435,de
3291,22213,en
3292,36492,en
3293,624,en
3294,26578,en
3295,43103,en
3296,9563,en
3297,1850,en
3298,926,en
3299,1213,en
3300,1213,it
3301,10471,en
3302,10400,en
3303,10397,en
3304,12524,en
3305,12524,la
3306,28216,en
3307,36773,en
3308,10219,de
3309,10219,ja
3310,10219,en
3311,3558,en
3312,17908,en
3313,10384,en
3314,48233,ta
3315,10236,en
3316,10236,fr
3317,632,en
3318,632,de
3319,632,ru
3320,11851,en
3321,5924,en
3322,5924,es
3323,14886,en
3324,26617,en
3325,10493,en
3326,16241,en
3327,22160,en
3328,9644,en
3329,13342,en
3330,35119,en
3331,14919,en
3332,14040,en
3333,22692,en
3334,2990,en
3335,10831,de
3336,10831,en
3337,10831,nl
3338,33078,en
3339,16672,ja
3340,10472,en
3341,10472,fr
3342,21489,de
3343,21489,en
3344,21489,es
3345,13005,en
3346,18681,en
3347,18681,fr
3348,20468,
3349,14521,fr
3350,14521,hi
3351,14521,bo
3352,10406,en
3353,14741,en
3354,1883,ar
3355,1883,en
3356,2005,en
3357,6279,en
3358,11087,en
3359,7305,en
3360,7305,pt
3361,24735,la
3362,24735,en
3363,24735,fr
3364,9475,en
3365,8872,en
3366,8873,cn
3367,8873,en
3368,11287,en
3369,9869,en
3370,619,en
3371,9374,en
3372,11259,en
3373,8293,en
3374,8293,de
3375,11068,en
3376,1923,en
3377,1923,fr
3378,10158,en
3379,10206,en
3380,11782,cn
3381,11782,zh
3382,11782,en
3383,10086,fr
3384,10086,it
3385,9367,es
3386,9876,en
3387,10326,en
3388,16562,en
3389,16562,fr
3390,16562,de
3391,9609,en
3392,12143,en
3393,12143,es
3394,4234,en
3395,9605,en
3396,8374,en
3397,8374,es
3398,29076,en
3399,28156,en
3400,113096,en
3401,24349,en
3402,27841,en
3403,27841,de
3404,1907,en
3405,1907,fr
3406,1907,hr
3407,15489,en
3408,15655,en
3409,36210,zh
3410,30062,en
3411,62463,en
3412,25934,en
3413,14181,en
3414,14181,ru
3415,10385,en
3416,10385,it
3417,2787,en
3418,2069,en
3419,2069,fr
3420,2069,es
3421,61416,bs
3422,61416,hr
3423,61416,en
3424,79515,en
3425,28978,xx
3426,901,xx
3427,25010,en
3428,10098,xx
3429,33374,es
3430,33374,en
3431,127602,en
3432,2155,en
3433,11004,en
3434,20682,en
3435,25166,en
3436,1831,fr
3437,1831,en
3438,10416,en
3439,10416,pt
