index,mid,country_id
5197,6007,NO
5198,25239,US
5199,25284,GB
5200,25284,US
5201,35612,CA
5202,14433,ZA
5203,14433,GB
5204,9932,AU
5205,9932,US
5206,13369,US
5207,2757,US
5208,7299,US
5209,4241,JP
5210,22257,PL
5211,17360,US
5212,38849,US
5213,29743,IT
5214,40219,US
5215,16363,US
5216,171,FR
5217,42124,PE
5218,42124,US
5219,17590,US
5220,13497,US
5221,11852,US
5222,7303,US
5223,201,US
5224,2755,US
5225,21868,IE
5226,21868,US
5227,10856,ES
5228,18602,CA
5229,18602,GB
5230,121,NZ
5231,121,US
5232,25838,CN
5233,1429,US
5234,13435,US
5235,3131,IT
5236,3131,US
5237,2642,AU
5238,2642,US
5239,11022,CA
5240,11022,US
5241,9491,US
5242,2149,DE
5243,2149,US
5244,20139,US
5245,19067,GB
5246,14931,US
5247,11317,US
5248,4032,US
5249,8392,JP
5250,12232,GB
5251,11706,IT
5252,11706,US
5253,26946,US
5254,16938,CA
5255,4561,CA
5256,4561,FR
5257,4561,DE
5258,16993,US
5259,21332,US
5260,640,US
5261,10599,IT
5262,10599,US
5263,1574,DE
5264,1574,CA
5265,1574,US
5266,590,US
5267,13560,CA
5268,13560,HU
5269,13560,GB
5270,29339,GB
5271,29339,US
5272,423,FR
5273,423,DE
5274,423,PL
5275,16225,CA
5276,16225,DE
5277,262,US
5278,15395,US
5279,4912,US
5280,23626,US
5281,12090,DE
5282,12090,US
5283,36273,JP
5284,9582,US
5285,10628,AU
5286,10628,US
5287,11078,US
5288,598,BR
5289,43886,US
5290,11222,DE
5291,11222,FR
5292,13199,US
5293,8073,FR
5294,15278,US
5295,14667,US
5296,15734,US
5297,34148,US
5298,53027,US
5299,26252,FR
5300,24742,US
5301,5968,US
5302,10727,AU
5303,10727,US
5304,9045,FR
5305,9045,DE
5306,9045,RO
5307,9082,AT
5308,80965,GR
5309,80965,US
5310,61807,GB
5311,61807,US
5312,7514,JM
5313,39349,US
5314,12253,US
5315,9358,US
5316,1647,US
5317,9027,FR
5318,9027,GB
5319,9027,US
5320,21189,GB
5321,21189,US
5322,10894,US
5323,28528,US
5324,12490,DE
5325,12490,GB
5326,12490,IE
5327,15802,JP
5328,10724,US
5329,37191,US
5330,81001,US
5331,10150,GB
5332,10150,DE
5333,10150,US
5334,16407,HK
5335,8288,US
5336,15600,MX
5337,15600,US
5338,11949,GB
5339,42130,IT
5340,23942,CA
5341,25872,AU
5342,14645,FR
5343,21923,US
5344,1563,FR
5345,17132,US
5346,59533,GB
5347,29702,IT
5348,24830,US
5349,9699,GB
5350,9699,US
5351,30789,GB
5352,47955,US
5353,23943,US
5354,9919,US
5355,6038,HK
5356,6038,US
5357,9480,US
5358,14873,US
5359,13132,US
5360,1956,AR
5361,1956,JO
5362,1956,US
5363,12112,FR
5364,12139,US
5365,24883,US
5366,17264,US
5367,33364,US
5368,59401,US
5369,22233,US
5370,4952,US
5371,991,GB
5372,4911,DE
5373,4911,GB
5374,4911,US
5375,16072,US
5376,11615,DE
5377,11615,GB
5378,11615,US
5379,11635,US
5380,102,DK
5381,14293,US
5382,105024,
5383,10623,US
5384,9613,CA
5385,9613,GB
5386,21867,GB
5387,49680,IL
5388,49680,FR
5389,6524,US
5390,11244,US
5391,23834,KR
5392,10678,US
5393,9567,US
5394,979,FR
5395,13819,US
5396,1591,DE
5397,24186,GB
5398,24186,US
5399,455,US
5400,455,GB
5401,455,IN
5402,10632,US
5403,10929,US
5404,16229,CA
5405,16229,US
5406,12079,US
5407,36362,US
5408,23159,US
5409,15347,GB
5410,15347,US
5411,37258,GB
5412,37258,US
5413,8996,FR
5414,8996,DE
5415,8996,PL
5416,17729,US
5417,12157,FR
5418,12157,AU
5419,12157,US
5420,11571,US
5421,10293,FR
5422,2671,JP
5423,45129,FR
5424,45129,IN
5425,45129,GB
5426,42618,US
5427,41164,US
5428,9557,DE
5429,9557,US
5430,6171,US
5431,13691,US
5432,11523,US
5433,14675,US
5434,10782,DE
5435,10782,US
5436,9341,US
5437,9341,CA
5438,9341,DE
5439,9776,US
5440,10735,US
5441,16425,AR
5442,16425,US
5443,25461,US
5444,51927,US
5445,12516,US
5446,12516,JP
5447,1675,FR
5448,1675,IT
5449,17057,US
5450,6016,CA
5451,6016,FR
5452,6016,IE
5453,8409,DE
5454,8409,US
5455,1817,US
5456,11299,JP
5457,11299,US
5458,21052,FR
5459,21052,US
5460,7294,FI
5461,7294,FR
5462,7294,DE
5463,9506,US
5464,14290,US
5465,24982,MX
5466,24982,US
5467,2662,US
5468,12093,DK
5469,12093,SE
5470,11817,US
5471,24621,US
5472,13370,US
5473,8326,US
5474,13411,US
5475,11516,CH
5476,11516,DE
5477,11516,ES
5478,10180,DK
5479,10180,SE
5480,994,GB
5481,994,US
5482,66918,US
5483,10514,US
5484,1714,GB
5485,14308,US
5486,9930,US
5487,107569,US
5488,108553,US
5489,12661,US
5490,29355,US
5491,24961,US
5492,20978,FR
5493,47762,US
5494,10743,CA
5495,10743,DE
5496,10743,US
5497,2832,US
5498,31459,US
5499,38868,US
5500,15098,US
5501,11458,DE
5502,11458,US
5503,16636,US
5504,18736,US
5505,36658,US
5506,46989,
5507,20689,ES
5508,20689,US
5509,13438,IR
5510,15394,CA
5511,15394,GB
5512,10708,US
5513,22016,FR
5514,22016,DE
5515,22016,JP
5516,22958,FR
5517,22958,GB
5518,22958,US
5519,15850,
5520,10989,DK
5521,10989,FR
5522,10989,DE
5523,1816,US
5524,17667,US
5525,17464,US
5526,15259,US
5527,10515,JP
5528,11424,US
5529,34857,US
5530,604,AU
5531,604,US
5532,10720,DE
5533,10720,US
5534,51230,US
5535,51230,DE
5536,1555,FR
5537,1555,ES
5538,33875,JP
5539,310,US
5540,5146,DE
5541,5146,US
5542,30055,
5543,12544,FR
5544,12544,IT
5545,12,US
5546,9654,GB
5547,9654,US
5548,9902,DE
5549,9902,US
5550,2260,US
5551,18385,CN
5552,18385,KR
5553,584,US
5554,1088,DE
5555,1088,NZ
5556,5921,US
5557,47423,HK
5558,43239,US
5559,29425,US
5560,51391,FR
5561,51391,US
5562,50285,AU
5563,6646,GB
5564,6646,US
5565,38720,US
5566,147729,ZA
5567,15462,US
5568,43828,US
5569,47715,IT
5570,12629,US
5571,21027,US
5572,11890,US
5573,36807,US
5574,37662,GB
5575,11916,MX
5576,11916,US
5577,14551,US
5578,26317,SU
5579,43490,US
5580,8092,US
5581,290,GB
5582,290,US
5583,2470,FR
5584,2470,PT
5585,2470,ES
5586,10243,US
5587,42541,US
5588,40085,US
5589,47684,GB
5590,2263,US
5591,3009,FR
5592,3009,DE
5593,3009,IT
5594,6643,US
5595,14817,US
5596,41426,GB
5597,41791,GB
5598,41791,US
5599,2071,US
5600,43516,US
5601,32489,US
5602,10152,US
5603,31246,US
5604,11375,US
5605,17813,US
5606,170,GB
5607,9471,US
5608,9581,HK
5609,216,DE
5610,47676,US
5611,113739,US
5612,52758,US
5613,38171,US
5614,61225,US
5615,18722,US
5616,18722,JP
5617,33454,US
5618,19753,US
5619,11482,FR
5620,6949,US
5621,1927,US
5622,10327,US
5623,14411,US
5624,296,DE
5625,296,GB
5626,296,US
5627,302,FR
5628,302,GB
5629,22,US
5630,8698,CZ
5631,8698,DE
5632,8698,GB
5633,554,FI
5634,554,RU
5635,17920,GB
5636,32235,US
5637,8961,US
5638,17403,US
5639,9486,GB
5640,20439,US
5641,3472,GB
5642,35265,IT
5643,25921,AU
5644,68927,US
5645,68927,JP
5646,11894,US
5647,20726,US
5648,24558,US
5649,12649,GB
5650,24356,US
5651,24356,GB
5652,1996,US
5653,1996,DE
5654,1996,JP
5655,4464,US
5656,12279,US
5657,9104,DE
5658,9104,GB
5659,9104,US
5660,33339,US
5661,54580,ES
5662,54580,FR
5663,54580,IT
5664,4613,US
5665,12530,IT
5666,12530,US
5667,45096,US
5668,24993,US
5669,53021,US
5670,430,US
5671,5185,GB
5672,10553,US
5673,21512,US
5674,21512,AU
5675,21449,US
5676,21449,JP
5677,8273,US
5678,8046,US
5679,50350,FR
5680,50350,GB
5681,8094,IE
5682,8094,GB
5683,26195,
5684,10330,US
5685,9257,US
5686,9499,FR
5687,9499,US
5688,17180,JP
5689,15292,US
5690,41206,US
5691,33954,IT
5692,24192,IT
5693,24192,FR
5694,833,IT
5695,26755,US
5696,3101,US
5697,6466,CA
5698,6466,US
5699,20210,US
5700,2055,US
5701,11770,CN
5702,11770,HK
5703,14926,US
5704,2771,US
5705,10923,CA
5706,10923,US
5707,17745,US
5708,21989,US
5709,18573,US
5710,41759,US
5711,8992,US
5712,19053,US
5713,11206,US
5714,18148,JP
5715,54898,FR
5716,636,US
5717,11898,GB
5718,35072,JP
5719,44585,US
5720,9051,US
5721,9362,US
5722,19542,GB
5723,936,US
5724,12268,GB
5725,12268,US
5726,10999,US
5727,33521,US
5728,33521,GB
5729,4593,FR
5730,4593,IT
5731,4593,ES
5732,34044,US
5733,12276,CN
5734,3782,JP
5735,36629,US
5736,2891,NZ
5737,2891,AU
5738,2891,GB
5739,20815,DE
5740,20815,US
5741,19433,US
5742,6619,IT
5743,6619,FR
5744,10610,HK
5745,10610,US
5746,2830,US
5747,15920,CZ
5748,21413,US
5749,16405,DE
5750,16405,IT
5751,16405,MK
5752,33255,
5753,11351,US
5754,333,CA
5755,22200,GB
5756,13778,US
5757,1415,NL
5758,1415,US
5759,31094,AT
5760,31094,DE
5761,31094,FR
5762,11547,US
5763,7270,US
5764,1428,US
5765,17906,US
5766,153,JP
5767,153,US
5768,33320,JP
5769,61054,US
5770,27590,US
5771,14603,US
5772,10617,HK
5773,10618,HK
5774,10619,HK
5775,11293,US
5776,8408,US
5777,14030,US
5778,2687,FR
5779,2687,US
5780,19064,US
5781,25241,US
5782,28942,CA
5783,10739,GB
5784,10739,NL
5785,10739,FR
5786,12767,CA
5787,12767,GB
5788,12767,US
5789,22309,US
5790,13156,US
5791,277,DE
5792,277,HU
5793,277,GB
5794,9707,US
5795,36791,GB
5796,7288,DE
5797,7288,US
5798,10159,US
5799,10934,IT
5800,10934,US
5801,5653,DE
5802,5653,US
5803,321,CA
5804,20,CA
5805,20,ES
5806,5168,FR
5807,9662,BE
5808,9662,CA
5809,9662,FR
5810,837,CA
5811,20303,JM
5812,19666,IN
5813,821,US
5814,1358,JP
5815,1358,GB
5816,1358,US
5817,11475,FI
5818,11475,SE
5819,776,FR
5820,16563,US
5821,11703,BR
5822,11703,US
5823,891,US
5824,83714,US
5825,12531,FR
5826,12531,ES
5827,12531,IT
5828,10881,JP
5829,10881,PL
5830,11832,DK
5831,11806,US
5832,10438,US
5833,650,US
5834,10337,US
5835,8446,GB
5836,9874,US
5837,29161,IT
5838,29161,CH
5839,21627,US
5840,4543,GB
5841,11046,GB
5842,11707,US
5843,7442,US
5844,14425,US
5845,6723,US
5846,16969,US
5847,13339,US
5848,28761,US
5849,25237,BY
5850,25237,RU
5851,9871,CA
5852,9871,US
5853,33258,US
5854,33783,US
5855,11364,US
5856,39916,DE
5857,39916,IT
5858,31634,US
5859,43739,US
5860,13765,GB
5861,12772,US
5862,47866,US
5863,18900,US
5864,73265,
5865,3087,US
5866,14282,JP
5867,11502,PL
5868,21219,US
5869,2116,US
5870,1584,DE
5871,1584,US
5872,2056,US
5873,4997,CA
5874,4997,US
5875,8439,BR
5876,322,US
5877,11059,CA
5878,11059,DE
5879,11059,US
5880,11775,US
5881,24,US
5882,11329,US
5883,9373,US
5884,1550,US
5885,5493,JP
5886,28200,GB
5887,10629,IE
5888,10629,GB
5889,10629,US
5890,10944,AU
5891,10944,GB
5892,10944,US
5893,9839,DE
5894,9839,US
5895,13920,US
5896,4256,US
5897,10009,US
5898,1807,US
5899,10536,GB
5900,1376,DE
5901,1376,ES
5902,1376,GB
5903,31397,ZA
5904,31397,US
5905,20312,CA
5906,20312,US
5907,10389,HK
5908,10389,SG
5909,31206,US
5910,28658,US
5911,897,IN
5912,11657,FR
5913,11657,IT
5914,10922,FR
5915,10922,DE
5916,10922,US
5917,13537,CA
5918,13537,US
5919,605,US
5920,605,AU
5921,33222,IE
5922,33222,NL
5923,10719,US
5924,23995,
5925,1277,DE
5926,1277,HU
5927,508,GB
5928,508,US
5929,11846,US
5930,50314,
5931,10715,DE
5932,10715,US
5933,8619,US
5934,21525,US
5935,14892,US
5936,12146,US
5937,10588,US
5938,4970,US
5939,470,US
5940,11042,CA
5941,11042,FR
5942,10147,DE
5943,10147,US
5944,10756,US
5945,9562,US
5946,11012,FR
5947,11012,GB
5948,279714,
5949,30068,
5950,158413,
5951,9556,US
5952,13581,GB
5953,19184,FR
5954,24203,US
5955,9065,DK
5956,9065,FR
5957,9065,DE
5958,4823,US
5959,10168,US
5960,10234,AT
5961,14022,US
5962,860,US
5963,48035,DK
5964,5000,FR
5965,22744,US
5966,17831,US
5967,780,FR
5968,31510,IT
5969,31510,US
5970,234,DE
5971,8289,US
5972,11583,GB
5973,6472,US
5974,5143,US
5975,11384,US
5976,8010,AR
5977,8010,FR
5978,8010,GB
5979,10410,US
5980,47095,IT
5981,47095,US
5982,10407,US
5983,9292,US
5984,11850,US
5985,951,US
5986,10804,US
5987,9319,US
5988,1643,FR
5989,1643,IT
5990,2007,US
5991,10995,FR
5992,10995,GB
5993,10995,VN
5994,2612,US
5995,3112,US
5996,2611,US
5997,1825,US
5998,10538,US
5999,11092,US
6000,18410,US
6001,14904,AU
6002,3176,JP
6003,9261,TW
6004,9261,US
6005,5336,FR
6006,5336,IT
6007,23908,US
6008,14671,US
6009,11509,US
6010,10729,US
6011,20763,US
6012,2047,US
6013,14249,MX
6014,14249,US
6015,10021,US
6016,11634,DK
6017,11634,SE
6018,11824,US
6019,8222,ES
6020,8222,FR
6021,20067,US
6022,9846,US
6023,23719,US
6024,483,US
6025,10166,GB
6026,10166,US
6027,6069,US
6028,11018,US
6029,11676,US
6030,28293,US
6031,28292,US
6032,3681,FR
6033,3681,US
6034,43875,US
6035,31798,US
6036,43436,US
6037,20325,US
6038,17687,US
6039,19075,US
6040,41465,US
6041,17641,US
6042,12545,US
6043,27972,US
6044,898,US
6045,2000,DE
6046,2000,MX
6047,2000,PE
6048,648,FR
6049,618,US
6050,19120,IT
6051,19120,FR
6052,11316,GB
6053,11316,US
6054,3089,US
6055,29845,US
6056,995,US
6057,1594,GB
6058,1594,US
6059,32318,US
6060,11839,US
6061,916,US
6062,1976,US
6063,31685,US
6064,3062,US
6065,12708,US
6066,42045,US
6067,11610,US
6068,4939,US
6069,25016,GB
6070,15927,GB
6071,15927,US
6072,40423,BR
6073,40423,FR
6074,40423,IT
6075,7857,IT
6076,79,CN
6077,13912,US
6078,70881,US
6079,987,US
6080,30140,CA
6081,30140,FI
6082,30140,DE
6083,81,JP
6084,11821,US
6085,10023,US
6086,51036,US
6087,11519,US
6088,15659,US
6089,18857,HK
6090,33517,DE
6091,33517,FR
6092,33517,IT
6093,42740,GB
6094,42740,US
6095,20126,IT
6096,827,FR
6097,11811,US
6098,20043,JP
6099,25431,US
6100,17685,FR
6101,17685,IT
6102,2742,CA
6103,2742,JP
6104,2742,GB
6105,22010,CA
6106,51145,US
6107,48129,US
6108,18904,US
6109,37719,US
6110,9063,DK
6111,10744,US
6112,10511,IE
6113,10511,US
6114,22289,US
6115,10028,US
6116,616,JP
6117,616,US
6118,616,NZ
6119,587,US
6120,6964,US
6121,1792,US
6122,3635,GB
6123,3635,LU
6124,122,NZ
6125,122,US
6126,11820,US
6127,8696,GB
6128,8696,US
6129,12698,US
6130,11093,US
6131,504,US
6132,11007,US
6133,2289,US
6134,2289,GB
6135,2289,RO
6136,9620,CA
6137,9620,US
6138,10601,GB
6139,10601,US
6140,52036,DE
6141,52036,US
6142,13433,AU
6143,14844,GB
6144,14844,US
6145,37088,GB
6146,37088,US
6147,5966,US
6148,10718,AU
6149,10718,US
6150,40427,IR
6151,14757,AF
6152,14757,IR
6153,14757,IE
6154,11034,US
6155,25095,GB
6156,25095,US
6157,30080,US
6158,65012,US
6159,131313,GB
6160,131313,US
6161,34151,GB
6162,34151,US
6163,15797,FR
6164,15797,US
6165,9548,US
6166,11429,ES
6167,11429,US
6168,14815,US
6169,427,FR
6170,427,IT
6171,3022,US
6172,778,FR
6173,23152,US
6174,23567,US
6175,22584,US
6176,27725,US
6177,16227,US
6178,980,US
6179,16933,US
6180,37833,US
6181,18995,US
6182,5205,US
6183,14239,US
6184,405,IT
6185,9696,JP
6186,4917,US
6187,5055,PL
6188,3059,US
6189,28586,US
6190,11708,GB
6191,27329,TH
6192,17736,US
6193,1954,CA
6194,1954,US
6195,13476,US
6196,11194,GB
6197,12634,US
6198,13505,DE
6199,13505,US
6200,14114,US
6201,15708,US
6202,21301,US
6203,20483,US
6204,14292,US
6205,44539,FR
6206,44539,BE
6207,1278,FR
6208,1278,IT
6209,1278,GB
6210,18841,US
6211,76176,
6212,11023,US
6213,11221,US
6214,1824,US
6215,16784,DE
6216,16784,US
6217,11083,NO
6218,11083,SE
6219,337,FR
6220,43376,FR
6221,28963,US
6222,2576,NL
6223,2576,US
6224,22561,IT
6225,19345,US
6226,14430,MX
6227,12775,NL
6228,12775,ES
6229,12775,US
6230,9838,US
6231,2099,NL
6232,2099,US
6233,42852,GB
6234,40454,US
6235,8842,DE
6236,8842,US
6237,11132,DE
6238,11132,US
6239,9352,CZ
6240,9352,US
6241,615,US
6242,11217,US
6243,10677,US
6244,13572,DE
6245,13572,US
6246,338,DE
6247,2023,US
6248,2023,MA
6249,9384,US
6250,25935,ES
6251,25935,GB
6252,797,SE
6253,42602,SE
6254,29084,FR
6255,25955,US
6256,41876,DE
6257,41876,IT
6258,24548,US
6259,42989,GB
6260,17047,US
6261,10591,US
6262,1586,US
6263,11169,DE
6264,11169,US
6265,49689,IL
6266,156,DK
6267,156,FR
6268,156,GB
6269,10433,US
6270,43236,US
6271,924,CA
6272,924,US
6273,924,FR
6274,38,US
6275,11081,US
6276,16941,IE
6277,16941,GB
6278,9541,US
6279,5516,US
6280,20304,US
6281,11024,US
6282,553,DK
6283,553,FR
6284,553,NL
6285,10544,AU
6286,10544,FR
6287,10544,GB
6288,1487,US
6289,11137,CZ
6290,11137,US
6291,11358,US
6292,13573,US
6293,10733,US
6294,14442,IE
6295,14442,GB
6296,2122,US
6297,25300,IT
6298,25300,ES
6299,25300,GB
6300,6844,US
6301,923,US
6302,923,IT
6303,28026,US
6304,10338,GB
6305,33839,US
6306,133919,SE
6307,4365,US
6308,65066,US
6309,10843,US
6310,393,US
6311,7220,DE
6312,7220,US
6313,33823,US
6314,126117,
6315,10096,US
6316,9509,MX
6317,9509,CH
6318,9509,GB
6319,10710,US
6320,11058,CA
6321,11058,US
6322,11141,DE
6323,11141,IE
6324,11141,GB
6325,10625,US
6326,7131,CZ
6327,7131,US
6328,26899,US
6329,16428,US
6330,652,US
6331,652,MT
6332,652,GB
6333,8440,BR
6334,883,US
6335,10375,US
6336,68440,US
6337,11864,US
6338,9461,HK
6339,9461,US
6340,18329,KR
6341,18329,HK
6342,18329,JP
6343,17993,US
6344,26517,US
6345,28285,US
6346,10035,US
6347,502,US
6348,41965,GB
6349,10347,FR
6350,30959,JP
6351,20561,GB
6352,667,GB
6353,700,GB
6354,700,US
6355,26976,US
6356,36670,DE
6357,36670,GB
6358,36670,US
6359,43818,US
6360,24650,US
6361,20640,US
6362,5511,FR
6363,5511,IT
6364,13936,US
6365,294,US
6366,11507,US
6367,10435,FR
6368,10435,IT
6369,10435,JP
6370,1162,US
6371,34328,US
6372,34328,GB
6373,14684,US
6374,13937,US
6375,26670,US
6376,10940,US
6377,31965,GB
6378,31965,US
6379,5842,JP
6380,5842,US
6381,988,US
6382,204,FR
6383,204,IT
6384,9356,US
6385,32430,US
6386,16113,IL
6387,16113,US
6388,33575,US
6389,13913,US
6390,17956,US
6391,18209,GB
6392,25508,US
6393,18978,US
6394,27171,US
6395,12310,ES
6396,12310,PA
6397,37296,US
6398,25736,US
6399,25389,US
6400,52794,FR
6401,9872,US
6402,19552,VN
6403,2786,FR
6404,2786,IT
6405,8075,FR
6406,26133,US
6407,10235,RU
6408,10235,SU
6409,11533,GB
6410,11533,US
6411,3777,JP
6412,11659,IT
6413,44098,US
6414,16876,US
6415,16876,CA
6416,77780,US
6417,9545,PE
6418,9545,US
6419,28030,
6420,1926,BA
6421,1926,BF
6422,1926,EG
6423,17365,US
6424,11474,US
6425,10916,US
6426,10921,US
6427,10941,US
6428,24798,US
6429,11656,SE
6430,25009,US
6431,40092,US
6432,14589,US
6433,14594,US
6434,14590,US
6435,14588,US
6436,14595,US
6437,20644,US
6438,24965,US
6439,1583,DE
6440,17653,HK
6441,11069,US
6442,10829,US
6443,57946,US
6444,29049,GB
6445,27130,US
6446,8468,CA
6447,8468,US
6448,22682,US
6449,11577,US
6450,21159,US
6451,21159,IT
6452,336,ES
6453,336,IT
6454,11942,US
6455,11942,MX
6456,36206,US
6457,49636,HK
6458,49636,TW
6459,3075,GB
6460,43096,US
6461,14262,US
6462,30368,JP
6463,1059,JP
6464,12493,JP
6465,13122,US
6466,14273,US
6467,11030,US
6468,26372,SE
6469,11506,SE
6470,29455,SE
6471,11602,SE
6472,29453,SE
6473,14638,US
6474,14703,US
6475,20481,US
6476,7090,US
6477,42632,US
6478,5902,GB
6479,5902,US
6480,10775,HK
6481,4552,KR
6482,12762,US
6483,14510,US
6484,15618,US
6485,24341,US
6486,10690,IE
6487,10690,GB
6488,10690,US
6489,13282,US
6490,22642,US
6491,18283,US
6492,13823,AU
6493,13823,FR
6494,13823,US
6495,14108,US
6496,4291,JP
6497,113,KR
6498,113,DE
6499,28476,US
6500,5916,US
6501,12205,JP
6502,27804,US
6503,46187,RU
6504,46187,FR
6505,3001,US
6506,39434,IT
6507,203,US
6508,38749,US
6509,29740,US
6510,10652,US
6511,33632,US
6512,3072,US
6513,10355,KR
6514,14554,US
6515,250,DK
6516,19086,US
6517,15392,US
6518,41277,CA
6519,631,US
6520,25504,US
6521,1786,DE
6522,1786,FR
6523,1786,IT
6524,210937,US
6525,16219,US
6526,48385,US
6527,27545,US
6528,22718,US
6529,11315,JP
6530,35987,FR
6531,35987,DE
6532,29146,US
6533,29592,US
6534,439,FR
6535,439,IT
6536,823,JP
6537,20289,US
6538,16905,US
6539,11548,US
6540,38291,GB
6541,20532,JP
6542,2546,FR
6543,42791,US
6544,22522,GB
6545,5165,IT
6546,5165,FR
6547,5722,US
6548,5544,FR
6549,5544,JP
6550,14696,JP
6551,4909,FR
6552,4909,GB
6553,19185,US
6554,28257,US
6555,20643,US
6556,22596,US
6557,36786,US
6558,27459,US
6559,4497,ES
6560,4497,MX
6561,25224,CA
6562,25224,GB
6563,25224,US
6564,15371,JP
6565,11044,FR
6566,11044,US
6567,41662,US
6568,17346,US
6569,13763,US
6570,10498,US
6571,11796,FR
6572,34847,US
6573,32303,US
6574,41779,JP
6575,41779,US
6576,42814,US
6577,870,JP
6578,26319,US
6579,41059,US
6580,39871,US
6581,10178,US
6582,16391,GB
6583,10734,US
6584,10949,GB
6585,809,US
6586,435,US
6587,4599,US
6588,12657,US
6589,28219,US
6590,13193,US
6591,673,GB
6592,673,US
6593,16617,FI
6594,16617,NL
6595,16617,GB
6596,246,JP
6597,2789,US
6598,8920,US
6599,9890,US
6600,26254,US
6601,8193,US
6602,26142,US
6603,42122,GB
6604,65137,US
6605,35151,US
6606,21544,GB
6607,21544,US
6608,40894,US
6609,11546,US
6610,18387,US
6611,52560,
6612,18333,SE
6613,18398,US
6614,80708,US
6615,76516,US
6616,33441,JP
6617,47819,DE
6618,47819,US
6619,18712,US
6620,831,US
6621,37658,US
6622,26516,US
6623,10573,TJ
6624,10573,AT
6625,10573,FR
6626,26451,IT
6627,54568,US
6628,28571,US
6629,123665,US
6630,43336,US
6631,62000,US
6632,9372,US
6633,41495,US
6634,662,FR
6635,43805,US
6636,16559,US
6637,31217,JP
6638,19414,US
6639,15794,US
6640,13188,GB
6641,12651,JP
6642,12651,GB
6643,12651,US
6644,886,US
6645,9791,US
6646,38582,JP
6647,9542,US
6648,17820,US
6649,37696,BR
6650,37696,DK
6651,37696,CA
6652,136,US
6653,47653,US
6654,10970,US
6655,42812,US
6656,3019,US
6657,10204,DE
6658,10204,IE
6659,10204,GB
6660,9472,DE
6661,9472,US
6662,594,US
6663,8981,GB
6664,12153,US
6665,1944,US
6666,11036,US
6667,1997,FR
6668,1997,GB
6669,15237,GB
6670,15237,US
6671,11939,US
6672,26520,US
6673,21386,US
6674,24908,FR
6675,25783,ES
6676,25783,US
6677,8991,AU
6678,23378,
6679,3293,US
6680,36947,AU
6681,36947,FI
6682,36947,NO
6683,61487,US
6684,14365,GB
6685,14365,US
6686,10606,US
6687,16136,US
6688,6081,GB
6689,6081,US
6690,13696,US
6691,44494,FR
6692,2330,FR
6693,2334,FR
6694,13398,JP
6695,701,US
6696,10631,US
6697,43466,US
6698,10780,US
6699,23724,US
6700,29264,MX
6701,1777,US
6702,11584,US
6703,26811,GB
6704,161080,DE
6705,161080,GB
6706,11884,US
6707,558,US
6708,80,US
6709,9477,IE
6710,9477,GB
6711,9477,US
6712,8699,US
6713,11247,CA
6714,11247,US
6715,2048,US
6716,2048,DE
6717,436,EC
6718,436,CO
6719,436,US
6720,43004,US
6721,10754,PL
6722,2502,DE
6723,2502,US
6724,314,US
6725,18923,US
6726,12206,DE
6727,68064,
6728,15244,FR
6729,62395,IT
6730,62395,ES
6731,24559,US
6732,27437,US
6733,32294,US
6734,41463,US
6735,19051,SE
6736,19051,US
6737,43485,US
6738,62694,US
6739,53287,JP
6740,53287,US
6741,1040,FR
6742,1040,IT
6743,5122,US
6744,1783,GB
6745,1783,TH
6746,1783,US
6747,31522,FR
6748,31522,IT
6749,22976,GB
6750,22976,US
6751,42801,FR
6752,42801,IT
6753,41316,
6754,5179,GB
6755,53198,US
6756,53198,IT
6757,16703,US
6758,20408,US
6759,13580,GB
6760,18706,US
6761,34327,US
6762,20417,US
6763,14462,US
6764,14623,GB
6765,14623,FR
6766,6947,US
6767,401,US
6768,23305,FR
6769,23305,DE
6770,23305,IN
6771,17768,GB
6772,17768,US
6773,1538,US
6774,14846,US
6775,2577,GB
6776,41975,FR
6777,11282,US
6778,11130,US
6779,14389,AU
6780,14389,US
6781,395,CA
6782,395,CZ
6783,395,DE
6784,23601,US
6785,23601,CA
6786,10762,US
6787,11026,US
6788,20120,US
6789,11237,US
6790,8080,DE
6791,8080,GB
6792,8080,US
6793,14797,CN
6794,14797,HK
6795,11632,GB
6796,11632,US
6797,15644,US
6798,11208,US
6799,16153,US
6800,42694,US
6801,42164,PL
6802,12548,IT
6803,12548,FR
6804,9759,DE
6805,9759,US
6806,1577,CA
6807,1577,FR
6808,1577,DE
6809,16232,US
6810,5137,GB
6811,5137,US
6812,11823,FR
6813,11823,GB
6814,13969,US
6815,10145,US
6816,1653,AR
6817,1653,BR
6818,1653,CL
6819,747,GB
6820,84214,US
6821,4176,GB
6822,11177,US
6823,12707,US
6824,1492,ES
6825,1492,FR
6826,1492,GB
6827,8689,CO
6828,8689,IT
6829,10555,US
6830,11128,US
6831,1599,DE
6832,1599,US
6833,14024,US
6834,11045,FR
6835,11045,US
6836,14337,US
6837,26108,GB
6838,26108,US
6839,26108,DE
6840,4380,US
6841,3989,DE
6842,3989,US
6843,16358,DE
6844,16358,GB
6845,16358,US
6846,25313,US
6847,2438,US
6848,65550,US
6849,3053,GB
6850,3053,US
6851,18499,CA
6852,36616,US
6853,13416,US
6854,1435,US
6855,11099,CA
6856,11099,DE
6857,11099,US
6858,18701,
6859,15566,US
6860,1970,JP
6861,1970,US
6862,8849,GB
6863,8849,US
6864,9675,US
6865,4553,FR
6866,4553,ES
6867,4553,GB
6868,11109,GB
